File ID,Temperature (K),G,Pressure (bar),theta
19,700,12.16177131,5,0.000796588
20,77,-38.89432482,1,1
20,77,-38.89432482,2,1
20,77,-38.89432482,3,1
20,77,-38.89432482,4,1
20,77,-38.89432482,5,1
20,100,-38.49209091,1,1
20,100,-38.49209091,2,1
20,100,-38.49209091,3,1
20,100,-38.49209091,4,1
20,100,-38.49209091,5,1
20,273,-35.51455596,1,1
20,273,-35.51455596,2,1
20,273,-35.51455596,3,1
20,273,-35.51455596,4,1
20,273,-35.51455596,5,1
20,298.15,-35.10228189,1,1
20,298.15,-35.10228189,2,1
20,298.15,-35.10228189,3,1
20,298.15,-35.10228189,4,1
20,298.15,-35.10228189,5,1
20,400,-33.4839336,1,1
20,400,-33.4839336,2,1
20,400,-33.4839336,3,1
20,400,-33.4839336,4,1
20,400,-33.4839336,5,1
20,500,-31.9653594,1,1
20,500,-31.9653594,2,1
20,500,-31.9653594,3,1
20,500,-31.9653594,4,1
20,500,-31.9653594,5,1
20,600,-30.50137857,1,1
20,600,-30.50137857,2,1
20,600,-30.50137857,3,1
20,600,-30.50137857,4,1
20,600,-30.50137857,5,1
20,700,-29.08571601,1,0.999999999
20,700,-29.08571601,2,1
20,700,-29.08571601,3,1
20,700,-29.08571601,4,1
20,700,-29.08571601,5,1
21,77,0.38529114,1,0.074588014
21,77,0.38529114,2,0.138821601
21,77,0.38529114,3,0.194716942
21,77,0.38529114,4,0.243798678
21,77,0.38529114,5,0.287241098
21,100,0.78878007,1,0.018529218
21,100,0.78878007,2,0.036384264
21,100,0.78878007,3,0.053601274
21,100,0.78878007,4,0.070213848
21,100,0.78878007,5,0.086253266
21,273,3.75439233,1,0.000985708
21,273,3.75439233,2,0.001969475
21,273,3.75439233,3,0.002951306
21,273,3.75439233,4,0.003931208
21,273,3.75439233,5,0.004909185
21,298.15,4.16478387,1,0.000884086
21,298.15,4.16478387,2,0.001766609
21,298.15,4.16478387,3,0.002647575
21,298.15,4.16478387,4,0.003526988
21,298.15,4.16478387,5,0.004404851
21,400,5.77622955,1,0.00069735
21,400,5.77622955,2,0.001393728
21,400,5.77622955,3,0.002089136
21,400,5.77622955,4,0.002783576
21,400,5.77622955,5,0.00347705
21,500,7.29103869,1,0.000649446
21,500,7.29103869,2,0.00129805
21,500,7.29103869,3,0.001945812
21,500,7.29103869,4,0.002592734
21,500,7.29103869,5,0.003238819
21,600,8.75125446,1,0.000648354
21,600,8.75125446,2,0.001295868
21,600,8.75125446,3,0.001942544
21,600,8.75125446,4,0.002588382
21,600,8.75125446,5,0.003233386
21,700,10.16377947,1,0.000670149
21,700,10.16377947,2,0.0013394
21,700,10.16377947,3,0.002007756
21,700,10.16377947,4,0.002675217
21,700,10.16377947,5,0.003341787
22,77,54.06939915,1,3.32E-154
22,77,54.06939915,2,6.65E-154
22,77,54.06939915,3,9.97E-154
22,77,54.06939915,4,1.33E-153
22,77,54.06939915,5,1.66E-153
22,100,54.47665314,1,8.54E-120
22,100,54.47665314,2,1.71E-119
22,100,54.47665314,3,2.56E-119
22,100,54.47665314,4,3.42E-119
22,100,54.47665314,5,4.27E-119
22,273,57.53827443,1,8.59E-47
22,273,57.53827443,2,1.72E-46
22,273,57.53827443,3,2.58E-46
22,273,57.53827443,4,3.44E-46
22,273,57.53827443,5,4.29E-46
22,298.15,57.95870613,1,3.25E-43
22,298.15,57.95870613,2,6.50E-43
22,298.15,57.95870613,3,9.74E-43
22,298.15,57.95870613,4,1.30E-42
22,298.15,57.95870613,5,1.62E-42
22,400,59.60027229,1,2.71E-33
22,400,59.60027229,2,5.42E-33
22,400,59.60027229,3,8.13E-33
22,400,59.60027229,4,1.08E-32
22,400,59.60027229,5,1.36E-32
22,500,61.13076918,1,1.89E-27
22,500,61.13076918,2,3.79E-27
22,500,61.13076918,3,5.68E-27
22,500,61.13076918,4,7.58E-27
22,500,61.13076918,5,9.47E-27
22,600,62.59600503,1,1.58E-23
22,600,62.59600503,2,3.15E-23
22,600,62.59600503,3,4.73E-23
22,600,62.59600503,4,6.30E-23
22,600,62.59600503,5,7.88E-23
22,700,64.00539249,1,1.04E-20
22,700,64.00539249,2,2.07E-20
22,700,64.00539249,3,3.11E-20
22,700,64.00539249,4,4.14E-20
22,700,64.00539249,5,5.18E-20
23,77,-45.94879224,1,1
23,77,-45.94879224,2,1
23,77,-45.94879224,3,1
23,77,-45.94879224,4,1
23,77,-45.94879224,5,1
23,100,-45.69214065,1,1
23,100,-45.69214065,2,1
23,100,-45.69214065,3,1
23,100,-45.69214065,4,1
23,100,-45.69214065,5,1
23,273,-44.19176424,1,1
23,273,-44.19176424,2,1
23,273,-44.19176424,3,1
23,273,-44.19176424,4,1
23,273,-44.19176424,5,1
23,298.15,-44.02861164,1,1
23,298.15,-44.02861164,2,1
23,298.15,-44.02861164,3,1
23,298.15,-44.02861164,4,1
23,298.15,-44.02861164,5,1
23,400,-43.47138276,1,1
23,400,-43.47138276,2,1
23,400,-43.47138276,3,1
23,400,-43.47138276,4,1
23,400,-43.47138276,5,1
23,500,-43.0597362,1,1
23,500,-43.0597362,2,1
23,500,-43.0597362,3,1
23,500,-43.0597362,4,1
23,500,-43.0597362,5,1
23,600,-42.75288381,1,1
23,600,-42.75288381,2,1
23,600,-42.75288381,3,1
23,600,-42.75288381,4,1
23,600,-42.75288381,5,1
23,700,-42.53137278,1,1
23,700,-42.53137278,2,1
23,700,-42.53137278,3,1
23,700,-42.53137278,4,1
23,700,-42.53137278,5,1
24,77,-72.13478454,1,1
24,77,-72.13478454,2,1
24,77,-72.13478454,3,1
24,77,-72.13478454,4,1
24,77,-72.13478454,5,1
24,100,-71.89005564,1,1
24,100,-71.89005564,2,1
24,100,-71.89005564,3,1
24,100,-71.89005564,4,1
24,100,-71.89005564,5,1
24,273,-70.12361499,1,1
24,273,-70.12361499,2,1
24,273,-70.12361499,3,1
24,273,-70.12361499,4,1
24,273,-70.12361499,5,1
24,298.15,-69.97301259,1,1
24,298.15,-69.97301259,2,1
24,298.15,-69.97301259,3,1
24,298.15,-69.97301259,4,1
24,298.15,-69.97301259,5,1
24,400,-69.34424757,1,1
24,400,-69.34424757,2,1
24,400,-69.34424757,3,1
24,400,-69.34424757,4,1
24,400,-69.34424757,5,1
24,500,-68.91440322,1,1
24,500,-68.91440322,2,1
24,500,-68.91440322,3,1
24,500,-68.91440322,4,1
24,500,-68.91440322,5,1
24,600,-68.66088918,1,1
24,600,-68.66088918,2,1
24,600,-68.66088918,3,1
24,600,-68.66088918,4,1
24,600,-68.66088918,5,1
24,700,-68.43498558,1,1
24,700,-68.43498558,2,1
24,700,-68.43498558,3,1
24,700,-68.43498558,4,1
24,700,-68.43498558,5,1
25,77,-60.0715323,1,1
25,77,-60.0715323,2,1
25,77,-60.0715323,3,1
25,77,-60.0715323,4,1
25,77,-60.0715323,5,1
25,100,-59.76530742,1,1
25,100,-59.76530742,2,1
25,100,-59.76530742,3,1
25,100,-59.76530742,4,1
25,100,-59.76530742,5,1
25,273,-58.32579948,1,1
25,273,-58.32579948,2,1
25,273,-58.32579948,3,1
25,273,-58.32579948,4,1
25,273,-58.32579948,5,1
25,298.15,-58.22100531,1,1
25,298.15,-58.22100531,2,1
25,298.15,-58.22100531,3,1
25,298.15,-58.22100531,4,1
25,298.15,-58.22100531,5,1
25,400,-57.74911779,1,1
25,400,-57.74911779,2,1
25,400,-57.74911779,3,1
25,400,-57.74911779,4,1
25,400,-57.74911779,5,1
25,500,-57.53325435,1,1
25,500,-57.53325435,2,1
25,500,-57.53325435,3,1
25,500,-57.53325435,4,1
25,500,-57.53325435,5,1
25,600,-57.34751139,1,1
25,600,-57.34751139,2,1
25,600,-57.34751139,3,1
25,600,-57.34751139,4,1
25,600,-57.34751139,5,1
25,700,-57.41151741,1,1
25,700,-57.41151741,2,1
25,700,-57.41151741,3,1
25,700,-57.41151741,4,1
25,700,-57.41151741,5,1
26,77,0.98205315,1,0.001628136
26,77,0.98205315,2,0.003250979
26,77,0.98205315,3,0.004868555
26,77,0.98205315,4,0.006480889
26,77,0.98205315,5,0.008088007
26,100,1.27070775,1,0.001666924
26,100,1.27070775,2,0.0033283
26,100,1.27070775,3,0.004984156
26,100,1.27070775,4,0.006634518
26,100,1.27070775,5,0.008279415
26,273,3.23481405,1,0.002564742
26,273,3.23481405,2,0.005116361
26,273,3.23481405,3,0.007654959
26,273,3.23481405,4,0.010180634
26,273,3.23481405,5,0.012693486
26,298.15,3.49334817,1,0.00274096
26,298.15,3.49334817,2,0.005466936
26,298.15,3.49334817,3,0.00817805
26,298.15,3.49334817,4,0.010874423
26,298.15,3.49334817,5,0.013556175
26,400,4.49171658,1,0.003500371
26,400,4.49171658,2,0.006976323
26,400,4.49171658,3,0.01042811
26,400,4.49171658,4,0.013855982
26,400,4.49171658,5,0.017260189
26,500,5.40411612,1,0.004323003
26,500,5.40411612,2,0.008608789
26,500,5.40411612,3,0.012857839
26,500,5.40411612,4,0.017070621
26,500,5.40411612,5,0.021247599
26,600,6.2625498,1,0.005204904
26,600,6.2625498,2,0.010355906
26,600,6.2625498,3,0.01545384
26,600,6.2625498,4,0.020499521
26,600,6.2625498,5,0.025493748
26,700,7.07517525,1,0.006140067
26,700,7.07517525,2,0.012205194
26,700,7.07517525,3,0.018196744
26,700,7.07517525,4,0.024116047
26,700,7.07517525,5,0.029964404
27,77,-15.85215762,1,1
27,77,-15.85215762,2,1
27,77,-15.85215762,3,1
27,77,-15.85215762,4,1
27,77,-15.85215762,5,1
27,100,-15.41352813,1,1
27,100,-15.41352813,2,1
27,100,-15.41352813,3,1
27,100,-15.41352813,4,1
27,100,-15.41352813,5,1
27,273,-12.20820705,1,1
27,273,-12.20820705,2,1
27,273,-12.20820705,3,1
27,273,-12.20820705,4,1
27,273,-12.20820705,5,1
27,298.15,-11.77083258,1,0.999999998
27,298.15,-11.77083258,2,0.999999999
27,298.15,-11.77083258,3,0.999999999
27,298.15,-11.77083258,4,0.999999999
27,298.15,-11.77083258,5,1
27,400,-10.06212285,1,0.999996824
27,400,-10.06212285,2,0.999998412
27,400,-10.06212285,3,0.999998941
27,400,-10.06212285,4,0.999999206
27,400,-10.06212285,5,0.999999365
27,500,-8.4651099,1,0.999800699
27,500,-8.4651099,2,0.999900339
27,500,-8.4651099,3,0.999933557
27,500,-8.4651099,4,0.999950167
27,500,-8.4651099,5,0.999960133
27,600,-6.93210297,1,0.997025045
27,600,-6.93210297,2,0.998510307
27,600,-6.93210297,3,0.999006378
27,600,-6.93210297,4,0.999254598
27,600,-6.93210297,5,0.99940359
27,700,-5.45055186,1,0.98052054
27,700,-5.45055186,2,0.990164475
27,700,-5.45055186,3,0.993421415
27,700,-5.45055186,4,0.995057933
27,700,-5.45055186,5,0.996042435
28,77,-67.59161214,1,1
28,77,-67.59161214,2,1
28,77,-67.59161214,3,1
28,77,-67.59161214,4,1
28,77,-67.59161214,5,1
28,100,-67.22702883,1,1
28,100,-67.22702883,2,1
28,100,-67.22702883,3,1
28,100,-67.22702883,4,1
28,100,-67.22702883,5,1
28,273,-64.83558822,1,1
28,273,-64.83558822,2,1
28,273,-64.83558822,3,1
28,273,-64.83558822,4,1
28,273,-64.83558822,5,1
28,298.15,-64.54818864,1,1
28,298.15,-64.54818864,2,1
28,298.15,-64.54818864,3,1
28,298.15,-64.54818864,4,1
28,298.15,-64.54818864,5,1
28,400,-63.50840457,1,1
28,400,-63.50840457,2,1
28,400,-63.50840457,3,1
28,400,-63.50840457,4,1
28,400,-63.50840457,5,1
28,500,-62.65310844,1,1
28,500,-62.65310844,2,1
28,500,-62.65310844,3,1
28,500,-62.65310844,4,1
28,500,-62.65310844,5,1
28,600,-61.92645186,1,1
28,600,-61.92645186,2,1
28,600,-61.92645186,3,1
28,600,-61.92645186,4,1
28,600,-61.92645186,5,1
28,700,-61.30521696,1,1
28,700,-61.30521696,2,1
28,700,-61.30521696,3,1
28,700,-61.30521696,4,1
28,700,-61.30521696,5,1
29,77,-9.44465301,1,1
29,77,-9.44465301,2,1
29,77,-9.44465301,3,1
29,77,-9.44465301,4,1
29,77,-9.44465301,5,1
29,100,-9.10015002,1,1
29,100,-9.10015002,2,1
29,100,-9.10015002,3,1
29,100,-9.10015002,4,1
29,100,-9.10015002,5,1
29,273,-6.64344837,1,0.999995201
29,273,-6.64344837,2,0.9999976
29,273,-6.64344837,3,0.9999984
29,273,-6.64344837,4,0.9999988
29,273,-6.64344837,5,0.99999904
29,298.15,-6.31337811,1,0.999976462
29,298.15,-6.31337811,2,0.999988231
29,298.15,-6.31337811,3,0.999992154
29,298.15,-6.31337811,4,0.999994115
29,298.15,-6.31337811,5,0.999995292
29,400,-5.02698261,1,0.99821195
29,400,-5.02698261,2,0.999105175
29,400,-5.02698261,3,0.999403272
29,400,-5.02698261,4,0.999552387
29,400,-5.02698261,5,0.999641878
29,500,-3.83659614,1,0.979400971
29,500,-3.83659614,2,0.989593301
29,500,-3.83659614,3,0.993038051
29,500,-3.83659614,4,0.994769434
29,500,-3.83659614,5,0.995811165
29,600,-2.70519561,1,0.906283567
29,600,-2.70519561,2,0.950838146
29,600,-2.70519561,3,0.966679397
29,600,-2.70519561,4,0.974799625
29,600,-2.70519561,5,0.979737576
29,700,-1.62336837,1,0.762626802
29,700,-1.62336837,2,0.86532986
29,700,-1.62336837,3,0.906000254
29,700,-1.62336837,4,0.927803579
29,700,-1.62336837,5,0.941396673
30,77,175.2371876,1,0
30,77,175.2371876,2,0
30,77,175.2371876,3,0
30,77,175.2371876,4,0
30,77,175.2371876,5,0
30,100,175.6971524,1,0
30,100,175.6971524,2,0
30,100,175.6971524,3,0
30,100,175.6971524,4,0
30,100,175.6971524,5,0
30,273,179.4314644,1,2.21E-144
30,273,179.4314644,2,4.42E-144
30,273,179.4314644,3,6.63E-144
30,273,179.4314644,4,8.84E-144
30,273,179.4314644,5,1.11E-143
30,298.15,179.9742606,1,1.16E-132
30,298.15,179.9742606,2,2.32E-132
30,298.15,179.9742606,3,3.48E-132
30,298.15,179.9742606,4,4.64E-132
30,298.15,179.9742606,5,5.80E-132
30,400,182.1410526,1,2.98E-100
30,400,182.1410526,2,5.96E-100
30,400,182.1410526,3,8.95E-100
30,400,182.1410526,4,1.19E-99
30,400,182.1410526,5,1.49E-99
30,500,184.2149732,1,2.97E-81
30,500,184.2149732,2,5.94E-81
30,500,184.2149732,3,8.92E-81
30,500,184.2149732,4,1.19E-80
30,500,184.2149732,5,1.49E-80
30,600,186.2418305,1,1.43E-68
30,600,186.2418305,2,2.86E-68
30,600,186.2418305,3,4.30E-68
30,600,186.2418305,4,5.73E-68
30,600,186.2418305,5,7.16E-68
30,700,188.2266446,1,1.69E-59
30,700,188.2266446,2,3.38E-59
30,700,188.2266446,3,5.07E-59
30,700,188.2266446,4,6.76E-59
30,700,188.2266446,5,8.45E-59
31,77,-6.15022551,1,1
31,77,-6.15022551,2,1
31,77,-6.15022551,3,1
31,77,-6.15022551,4,1
31,77,-6.15022551,5,1
31,100,-5.77622955,1,1
31,100,-5.77622955,2,1
31,100,-5.77622955,3,1
31,100,-5.77622955,4,1
31,100,-5.77622955,5,1
31,273,-3.10805703,1,0.996762319
31,273,-3.10805703,2,0.998378534
31,273,-3.10805703,3,0.998918438
31,273,-3.10805703,4,0.999188609
31,273,-3.10805703,5,0.999350782
31,298.15,-2.74723878,1,0.99040892
31,298.15,-2.74723878,2,0.995181352
31,298.15,-2.74723878,3,0.9967824
31,298.15,-2.74723878,4,0.997584857
31,298.15,-2.74723878,5,0.998066952
31,400,-1.33910634,1,0.843543618
31,400,-1.33910634,2,0.915132801
31,400,-1.33910634,3,0.941774729
31,400,-1.33910634,4,0.955685998
31,400,-1.33910634,5,0.964231792
31,500,-0.02949297,1,0.507420937
31,500,-0.02949297,2,0.673230582
31,500,-0.02949297,3,0.755524704
31,500,-0.02949297,4,0.804707479
31,500,-0.02949297,5,0.837415683
31,600,1.22113446,1,0.264196529
31,600,1.22113446,2,0.417967497
31,600,1.22113446,3,0.518577066
31,600,1.22113446,4,0.589530434
31,600,1.22113446,5,0.642255719
31,700,2.4221886,1,0.149128323
31,700,2.4221886,2,0.259550339
31,700,2.4221886,3,0.344604412
31,700,2.4221886,4,0.412131743
31,700,2.4221886,5,0.467043787
32,77,-45.72728121,1,1
32,77,-45.72728121,2,1
32,77,-45.72728121,3,1
32,77,-45.72728121,4,1
32,77,-45.72728121,5,1
32,100,-45.35454027,1,1
32,100,-45.35454027,2,1
32,100,-45.35454027,3,1
32,100,-45.35454027,4,1
32,100,-45.35454027,5,1
32,273,-41.93712081,1,1
32,273,-41.93712081,2,1
32,273,-41.93712081,3,1
32,273,-41.93712081,4,1
32,273,-41.93712081,5,1
32,298.15,-41.45770317,1,1
32,298.15,-41.45770317,2,1
32,298.15,-41.45770317,3,1
32,298.15,-41.45770317,4,1
32,298.15,-41.45770317,5,1
32,400,-39.62286393,1,1
32,400,-39.62286393,2,1
32,400,-39.62286393,3,1
32,400,-39.62286393,4,1
32,400,-39.62286393,5,1
32,500,-37.95996243,1,1
32,500,-37.95996243,2,1
32,500,-37.95996243,3,1
32,500,-37.95996243,4,1
32,500,-37.95996243,5,1
32,600,-36.3579294,1,1
32,600,-36.3579294,2,1
32,600,-36.3579294,3,1
32,600,-36.3579294,4,1
32,600,-36.3579294,5,1
32,700,-34.87135821,1,1
32,700,-34.87135821,2,1
32,700,-34.87135821,3,1
32,700,-34.87135821,4,1
32,700,-34.87135821,5,1
33,77,-11.60705247,1,1
33,77,-11.60705247,2,1
33,77,-11.60705247,3,1
33,77,-11.60705247,4,1
33,77,-11.60705247,5,1
33,100,-11.23117398,1,1
33,100,-11.23117398,2,1
33,100,-11.23117398,3,1
33,100,-11.23117398,4,1
33,100,-11.23117398,5,1
33,273,-8.31136995,1,0.999999778
33,273,-8.31136995,2,0.999999889
33,273,-8.31136995,3,0.999999926
33,273,-8.31136995,4,0.999999945
33,273,-8.31136995,5,0.999999956
33,298.15,-7.90474347,1,0.999998396
33,298.15,-7.90474347,2,0.999999198
33,298.15,-7.90474347,3,0.999999465
33,298.15,-7.90474347,4,0.999999599
33,298.15,-7.90474347,5,0.999999679
33,400,-6.39307188,1,0.99967896
33,400,-6.39307188,2,0.999839454
33,400,-6.39307188,3,0.999892964
33,400,-6.39307188,4,0.999919721
33,400,-6.39307188,5,0.999935775
33,500,-4.92783603,1,0.99303644
33,500,-4.92783603,2,0.996506055
33,500,-4.92783603,3,0.997667987
33,500,-4.92783603,4,0.99824997
33,500,-4.92783603,5,0.998599486
33,600,-3.57931704,1,0.952676979
33,600,-3.57931704,2,0.975765054
33,600,-3.57931704,3,0.983711788
33,600,-3.57931704,4,0.987733893
33,600,-3.57931704,5,0.990162982
33,700,-2.20569765,1,0.830025227
33,700,-2.20569765,2,0.907118891
33,700,-2.20569765,3,0.936100921
33,700,-2.20569765,4,0.951297683
33,700,-2.20569765,5,0.960654907
34,77,-30.02509848,1,1
34,77,-30.02509848,2,1
34,77,-30.02509848,3,1
34,77,-30.02509848,4,1
34,77,-30.02509848,5,1
34,100,-29.743974,1,1
34,100,-29.743974,2,1
34,100,-29.743974,3,1
34,100,-29.743974,4,1
34,100,-29.743974,5,1
34,273,-28.08044499,1,1
34,273,-28.08044499,2,1
34,273,-28.08044499,3,1
34,273,-28.08044499,4,1
34,273,-28.08044499,5,1
34,298.15,-27.89156448,1,1
34,298.15,-27.89156448,2,1
34,298.15,-27.89156448,3,1
34,298.15,-27.89156448,4,1
34,298.15,-27.89156448,5,1
34,400,-27.21322617,1,1
34,400,-27.21322617,2,1
34,400,-27.21322617,3,1
34,400,-27.21322617,4,1
34,400,-27.21322617,5,1
34,500,-26.65223223,1,1
34,500,-26.65223223,2,1
34,500,-26.65223223,3,1
34,500,-26.65223223,4,1
34,500,-26.65223223,5,1
34,600,-26.16465696,1,1
34,600,-26.16465696,2,1
34,600,-26.16465696,3,1
34,600,-26.16465696,4,1
34,600,-26.16465696,5,1
34,700,-25.73230257,1,0.999999991
34,700,-25.73230257,2,0.999999995
34,700,-25.73230257,3,0.999999997
34,700,-25.73230257,4,0.999999998
34,700,-25.73230257,5,0.999999998
35,77,-38.73870234,1,1
35,77,-38.73870234,2,1
35,77,-38.73870234,3,1
35,77,-38.73870234,4,1
35,77,-38.73870234,5,1
35,100,-38.47138308,1,1
35,100,-38.47138308,2,1
35,100,-38.47138308,3,1
35,100,-38.47138308,4,1
35,100,-38.47138308,5,1
35,273,-36.95029884,1,1
35,273,-36.95029884,2,1
35,273,-36.95029884,3,1
35,273,-36.95029884,4,1
35,273,-36.95029884,5,1
35,298.15,-36.78338118,1,1
35,298.15,-36.78338118,2,1
35,298.15,-36.78338118,3,1
35,298.15,-36.78338118,4,1
35,298.15,-36.78338118,5,1
35,400,-36.19163925,1,1
35,400,-36.19163925,2,1
35,400,-36.19163925,3,1
35,400,-36.19163925,4,1
35,400,-36.19163925,5,1
35,500,-35.7115941,1,1
35,500,-35.7115941,2,1
35,500,-35.7115941,3,1
35,500,-35.7115941,4,1
35,500,-35.7115941,5,1
35,600,-35.30183007,1,1
35,600,-35.30183007,2,1
35,600,-35.30183007,3,1
35,600,-35.30183007,4,1
35,600,-35.30183007,5,1
35,700,-34.94414937,1,1
35,700,-34.94414937,2,1
35,700,-34.94414937,3,1
35,700,-34.94414937,4,1
35,700,-34.94414937,5,1
36,77,-36.04919448,1,1
36,77,-36.04919448,2,1
36,77,-36.04919448,3,1
36,77,-36.04919448,4,1
36,77,-36.04919448,5,1
36,100,-35.72351679,1,1
36,100,-35.72351679,2,1
36,100,-35.72351679,3,1
36,100,-35.72351679,4,1
36,100,-35.72351679,5,1
36,273,-33.59814042,1,1
36,273,-33.59814042,2,1
36,273,-33.59814042,3,1
36,273,-33.59814042,4,1
36,273,-33.59814042,5,1
36,298.15,-33.30070068,1,1
36,298.15,-33.30070068,2,1
36,298.15,-33.30070068,3,1
36,298.15,-33.30070068,4,1
36,298.15,-33.30070068,5,1
36,400,-32.34563046,1,1
36,400,-32.34563046,2,1
36,400,-32.34563046,3,1
36,400,-32.34563046,4,1
36,400,-32.34563046,5,1
36,500,-31.48719678,1,1
36,500,-31.48719678,2,1
36,500,-31.48719678,3,1
36,500,-31.48719678,4,1
36,500,-31.48719678,5,1
36,600,-30.78250305,1,1
36,600,-30.78250305,2,1
36,600,-30.78250305,3,1
36,600,-30.78250305,4,1
36,600,-30.78250305,5,1
36,700,-30.18887859,1,1
36,700,-30.18887859,2,1
36,700,-30.18887859,3,1
36,700,-30.18887859,4,1
36,700,-30.18887859,5,1
37,77,-11.41691694,1,1
37,77,-11.41691694,2,1
37,77,-11.41691694,3,1
37,77,-11.41691694,4,1
37,77,-11.41691694,5,1
37,100,-11.11069206,1,1
37,100,-11.11069206,2,1
37,100,-11.11069206,3,1
37,100,-11.11069206,4,1
37,100,-11.11069206,5,1
37,273,-9.10266006,1,0.999999948
37,273,-9.10266006,2,0.999999974
37,273,-9.10266006,3,0.999999983
37,273,-9.10266006,4,0.999999987
37,273,-9.10266006,5,0.99999999
37,298.15,-8.85040104,1,0.999999675
37,298.15,-8.85040104,2,0.999999837
37,298.15,-8.85040104,3,0.999999892
37,298.15,-8.85040104,4,0.999999919
37,298.15,-8.85040104,5,0.999999935
37,400,-7.90223343,1,0.999951911
37,400,-7.90223343,2,0.999975955
37,400,-7.90223343,3,0.99998397
37,400,-7.90223343,4,0.999987977
37,400,-7.90223343,5,0.999990382
37,500,-7.0594875,1,0.999180236
37,500,-7.0594875,2,0.99958995
37,500,-7.0594875,3,0.999726596
37,500,-7.0594875,4,0.999794933
37,500,-7.0594875,5,0.99983594
37,600,-6.28325763,1,0.994884263
37,600,-6.28325763,2,0.997435572
37,600,-6.28325763,3,0.998288919
37,600,-6.28325763,4,0.99871614
37,600,-6.28325763,5,0.998972648
37,700,-5.55848358,1,0.981948703
37,700,-5.55848358,2,0.990892147
37,700,-5.55848358,3,0.993909608
37,700,-5.55848358,4,0.99542524
37,700,-5.55848358,5,0.996336841
38,77,-15.5936235,1,1
38,77,-15.5936235,2,1
38,77,-15.5936235,3,1
38,77,-15.5936235,4,1
38,77,-15.5936235,5,1
38,100,-15.17256429,1,1
38,100,-15.17256429,2,1
38,100,-15.17256429,3,1
38,100,-15.17256429,4,1
38,100,-15.17256429,5,1
38,273,-12.07203738,1,1
38,273,-12.07203738,2,1
38,273,-12.07203738,3,1
38,273,-12.07203738,4,1
38,273,-12.07203738,5,1
38,298.15,-11.64470307,1,0.999999997
38,298.15,-11.64470307,2,0.999999999
38,298.15,-11.64470307,3,0.999999999
38,298.15,-11.64470307,4,0.999999999
38,298.15,-11.64470307,5,0.999999999
38,400,-9.96799635,1,0.999996425
38,400,-9.96799635,2,0.999998212
38,400,-9.96799635,3,0.999998808
38,400,-9.96799635,4,0.999999106
38,400,-9.96799635,5,0.999999285
38,500,-8.39294625,1,0.999785687
38,500,-8.39294625,2,0.999892832
38,500,-8.39294625,3,0.999928552
38,500,-8.39294625,4,0.999946413
38,500,-8.39294625,5,0.99995713
38,600,-6.87437205,1,0.996877902
38,600,-6.87437205,2,0.99843651
38,600,-6.87437205,3,0.99895713
38,600,-6.87437205,4,0.999217644
38,600,-6.87437205,5,0.999374017
38,700,-5.4028611,1,0.97985474
38,700,-5.4028611,2,0.98982488
38,700,-5.4028611,3,0.993193501
38,700,-5.4028611,4,0.994886424
38,700,-5.4028611,5,0.995904951
39,77,-7.58847843,1,1
39,77,-7.58847843,2,1
39,77,-7.58847843,3,1
39,77,-7.58847843,4,1
39,77,-7.58847843,5,1
39,100,-7.19314713,1,1
39,100,-7.19314713,2,1
39,100,-7.19314713,3,1
39,100,-7.19314713,4,1
39,100,-7.19314713,5,1
39,273,-4.33923165,1,0.999664417
39,273,-4.33923165,2,0.99983218
39,273,-4.33923165,3,0.999888114
39,273,-4.33923165,4,0.999916083
39,273,-4.33923165,5,0.999932865
39,298.15,-3.94954794,1,0.9987291
39,298.15,-3.94954794,2,0.999364146
39,298.15,-3.94954794,3,0.999576007
39,298.15,-3.94954794,4,0.999681972
39,298.15,-3.94954794,5,0.999745561
39,400,-2.42156109,1,0.954642235
39,400,-2.42156109,2,0.976794851
39,400,-2.42156109,3,0.984409306
39,400,-2.42156109,4,0.988261225
39,400,-2.42156109,5,0.990586881
39,500,-0.99083829,1,0.730531505
39,500,-0.99083829,2,0.844285704
39,500,-0.99083829,3,0.890507275
39,500,-0.99083829,4,0.91556932
39,500,-0.99083829,5,0.931295299
39,600,0.3827811,1,0.420414707
39,600,0.3827811,2,0.59196051
39,600,0.3827811,3,0.685149918
39,600,0.3827811,4,0.74368743
39,600,0.3827811,5,0.783870608
39,700,1.70808222,1,0.226524481
39,700,1.70808222,2,0.369376209
39,700,1.70808222,3,0.467687918
39,700,1.70808222,4,0.539480979
39,700,1.70808222,5,0.594209978
40,77,-23.08923045,1,1
40,77,-23.08923045,2,1
40,77,-23.08923045,3,1
40,77,-23.08923045,4,1
40,77,-23.08923045,5,1
40,100,-22.70895939,1,1
40,100,-22.70895939,2,1
40,100,-22.70895939,3,1
40,100,-22.70895939,4,1
40,100,-22.70895939,5,1
40,273,-20.14558104,1,1
40,273,-20.14558104,2,1
40,273,-20.14558104,3,1
40,273,-20.14558104,4,1
40,273,-20.14558104,5,1
40,298.15,-19.81613829,1,1
40,298.15,-19.81613829,2,1
40,298.15,-19.81613829,3,1
40,298.15,-19.81613829,4,1
40,298.15,-19.81613829,5,1
40,400,-18.55672572,1,1
40,400,-18.55672572,2,1
40,400,-18.55672572,3,1
40,400,-18.55672572,4,1
40,400,-18.55672572,5,1
40,500,-17.41528503,1,0.999999976
40,500,-17.41528503,2,0.999999988
40,500,-17.41528503,3,0.999999992
