File ID,Temperature (K),G,Pressure (bar),TDA_H0_max,TDA_H0_min,TDA_H0_mean,TDA_H0_std,TDA_H0_sum,TDA_H1_max,TDA_H1_min,TDA_H1_mean,TDA_H1_std,TDA_H1_sum,TDA_H2_max,TDA_H2_min,TDA_H2_mean,TDA_H2_std,TDA_H2_sum,theta
2,273,0.82329312,3,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.396728351
2,273,0.82329312,4,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.467188788
2,273,0.82329312,5,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.5229114
2,298.15,0.94565757,1,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.168506221
2,298.15,0.94565757,2,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.288413049
2,298.15,0.94565757,3,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.378095706
2,298.15,0.94565757,4,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.447702775
2,298.15,0.94565757,5,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.503296643
2,400,1.38993465,1,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.148200458
2,400,1.38993465,2,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.258143875
2,400,1.38993465,3,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.342950524
2,400,1.38993465,4,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.410356685
2,400,1.38993465,5,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.465219386
2,500,1.75389045,1,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.146119643
2,500,1.75389045,2,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.254981483
2,500,1.75389045,3,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.339224271
2,500,1.75389045,4,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.406350989
2,500,1.75389045,5,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.461096937
2,600,2.06011533,1,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.150844254
2,600,2.06011533,2,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.262145383
2,600,2.06011533,3,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.347650578
2,600,2.06011533,4,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.415396494
2,600,2.06011533,5,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.470395461
2,700,2.31802194,1,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.15888301
2,700,2.31802194,2,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.274200258
2,700,2.31802194,3,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.361709911
2,700,2.31802194,4,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.430388011
2,700,2.31802194,5,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.485722707
3,77,-0.07028112,1,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.612861563
3,77,-0.07028112,2,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.759967969
3,77,-0.07028112,3,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.826061727
3,77,-0.07028112,4,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.863615682
3,77,-0.07028112,5,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.887832981
3,100,0.26794677,1,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.20611586
3,100,0.26794677,2,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.341784511
3,100,0.26794677,3,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.43785136
3,100,0.26794677,4,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.509447692
3,100,0.26794677,5,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.56486706
3,273,3.05785623,1,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.003550498
3,273,3.05785623,2,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.007075874
3,273,3.05785623,3,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.010576392
3,273,3.05785623,4,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.014052315
3,273,3.05785623,5,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.017503901
3,298.15,3.47954295,1,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.002805402
3,298.15,3.47954295,2,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.005595107
3,298.15,3.47954295,3,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.008369247
3,298.15,3.47954295,4,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.011127951
3,298.15,3.47954295,5,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.013871349
3,400,5.21398059,1,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.001413719
3,400,5.21398059,2,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.002823447
3,400,5.21398059,3,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.0042292
3,400,5.21398059,4,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.005630995
3,400,5.21398059,5,1.419549807,1.09999996,1.37376462,0.107770892,245.903867,1.039962455,0.621357508,0.975561593,0.151033113,76.09380425,0.323164014,0.174097901,0.300230711,0.053783194,23.41799548,0.007028849
