Element,X,Y,Z
C,4.31002589,1.31835985,361.98078657
C,4.43899719,0.99444815,364.79930097
C,3.85314279,2.16007635,364.24566307
C,4.23794369,1.47710205,360.57153437
C,3.75470739,2.30396635,362.83641027
C,2.88081959,3.27259995,362.28277277
C,3.13590769,3.03493785,365.10128387
C,2.10774589,3.83793435,364.54764767
C,2.74770149,3.38518245,360.87351757
C,1.64821539,4.08735275,360.31987777
C,1.95720079,3.92587195,363.13838887
C,0.75293669,4.42750935,362.58475327
C,-0.18764951,4.60786415,364.84963117
C,0.58447669,4.47241075,361.17550117
C,-0.70970771,4.63673455,360.62186117
C,-0.36133581,4.62297425,363.44037667
C,-1.66444711,4.56121505,362.88673667
C,-2.59177961,4.32187325,365.15161447
C,-1.83592331,4.52973765,361.47748457
C,-3.07600971,4.12464365,360.92384457
C,-2.75523571,4.26123205,363.74236007
C,-3.90667391,3.64796265,363.18872067
C,-4.04820661,3.54616045,361.77946797
C,-4.99581051,2.64952095,361.22582797
C,-4.76431041,2.91021255,364.04434247
C,-5.54271671,1.86331345,363.49070457
C,-5.62710081,1.71075455,362.08145137
C,-6.10006211,0.49493265,361.52781137
C,-6.00233141,0.82959835,364.34632587
C,-6.25807951,-0.44966205,363.79268787
C,-6.26909161,-0.62365525,362.38343477
C,-6.17649181,-1.92493935,361.82979477
C,-6.23131711,-1.58063335,364.64830927
C,-5.91524391,-2.84633935,364.09467137
C,-6.14096241,-2.09562205,360.42054267
C,-5.85076741,-3.00831995,362.68541807
C,-5.21040681,-4.14491725,362.13177817
C,-5.40724451,-3.85715365,364.95029217
C,-4.58012641,-4.86601235,364.39665597
C,-5.10527831,-4.28399605,360.72252607
C,-4.45254031,-4.98482645,362.98740157
C,-3.38752091,-5.73824985,362.43376157
C,-2.50935191,-6.12041415,364.69863947
C,-3.23300191,-5.81898895,361.02450947
C,-2.00632171,-6.26302875,360.47086947
C,-2.34320301,-6.17323245,363.28938497
C,-1.05825071,-6.39864575,362.73574497
C,-0.10100671,-6.36841715,365.00062277
C,-0.88404521,-6.40552535,361.32649287
C,0.41468159,-6.28213885,360.77285287
C,0.07176729,-6.34508415,363.59136837
C,1.32963879,-5.99915255,363.03772897
C,1.49004589,-5.93085365,361.62847627
C,2.61116219,-5.26376005,361.07483627
C,2.32814409,-5.46736055,363.89335067
C,3.31711849,-4.61657065,363.33971287
C,3.43289429,-4.48622155,361.93045967
C,4.16088519,-3.40365775,361.37681967
C,3.99216579,-3.70875805,364.19533417
C,4.52213429,-2.51668105,363.64169627
C,4.57102169,-2.34933435,362.23244307
C,4.76594389,-1.05940385,361.67880307
C,4.74395629,-1.40735355,364.49731757
C,4.71304189,-0.10314555,363.94367967
H,4.94718689,-1.21649425,355.37851707
H,4.62020099,1.10158505,354.41530627
H,3.25386759,3.20929705,354.71728957
H,1.11722829,4.52993665,355.01927297
H,-1.37898611,4.80963385,355.32125637
H,-3.80404661,3.72220115,354.19514677
H,-5.48171511,1.97432145,354.49713017
H,-6.24245881,0.68793425,355.22752537
H,-6.43159981,-1.64544035,354.26431457
H,-5.56055831,-4.00141225,354.56629787
H,-3.76540521,-5.75832485,354.86828127
H,-1.39122681,-6.57844255,355.17026467
H,1.10558309,-6.30411215,355.47224807
H,3.23326549,-4.71150555,354.34613847
H,4.48695199,-2.63836165,354.64812187
H,4.67632209,0.94263775,365.87213917
H,3.37258919,3.08963515,366.17412247
H,1.42741329,4.39221045,365.21091177
H,-0.05310421,4.59614785,365.94130687
H,-2.46515441,4.36883855,366.24329027
H,-4.82459111,3.14552885,365.11718067
H,-6.15748101,1.01651015,365.41916407
H,-6.45151111,-1.47805655,365.72114747
H,-5.65015961,-3.85863475,366.02313077
H,-4.03785251,-5.55594955,365.05991997
H,-2.63805591,-6.07948765,365.79031527
H,-0.23484751,-6.38648105,366.09229857
H,2.33537199,-5.71016765,364.96618897
H,4.10256639,-3.92513535,365.26817237
H,4.93630709,-1.55570655,365.57015577
S,4.08052919,4.58349985,362.38481627
O,5.22020269,4.39015155,361.17957757
O,4.74236359,4.54085025,363.69626117
O,3.31435129,6.05525345,362.19554747
H,3.91698619,6.76331985,362.43444537
H,6.44554208,8.78140353,363.16000811
H,5.86561826,9.18808376,362.94576629
