Element,X,Y,Z
H,-5.34552271,0.46289408,9.40618712
H,-3.07604480,-4.44880966,9.37231314
H,2.32390963,-4.90524094,9.40093917
H,0.43521068,5.24497866,20.30610937
H,-4.13572600,2.87366943,20.26606791
H,-4.89335920,-2.35065243,20.09163025
H,-0.57377845,-5.56818932,20.02357621
H,4.28764961,-3.18919943,20.12996189
H,5.14222735,-0.51540714,20.21746666
H,4.69679655,2.15649073,20.25486648
H,3.02325548,4.36296598,20.28880685
H,-2.09274848,4.63316639,20.26843965
H,-5.25054761,0.34731193,20.16126592
H,-3.13186624,-4.61714323,20.02704689
H,2.25634811,-5.00279538,20.07277932
S,1.42885201,6.16326528,16.88705901
O,0.91419172,6.69183905,15.61603420
O,0.92803893,6.98477210,17.99788678
O,3.09824767,6.20526951,16.87226028
H,3.39455666,7.11136232,16.75927144
H,1.18447525,9.76845877,17.27171048
H,1.38501552,9.37966141,16.67486861
