Element,X,Y,Z
C,3.52299160,-2.03400020,15.98682890
C,4.00619830,-0.70640080,15.98682890
C,4.06800040,0.00000000,17.21658500
C,3.82266990,1.39133810,17.21658500
C,3.52299160,2.03400020,18.44634110
C,2.61486020,3.11626910,18.44634110
C,2.03400020,3.52299160,17.21658500
C,0.70640080,4.00619830,19.67609720
C,0.00000000,4.06800040,18.44634110
C,-1.39133810,3.82266990,18.44634110
C,-2.03400020,3.52299160,17.21658500
C,-3.11626910,2.61486020,19.67609720
C,-3.52299160,2.03400020,18.44634110
C,-4.00619830,0.70640080,18.44634110
C,-4.06800040,0.00000000,17.21658500
C,-3.82266990,-1.39133810,19.67609720
C,-3.52299160,-2.03400020,18.44634110
C,-2.61486020,-3.11626910,18.44634110
C,-2.03400020,-3.52299160,17.21658500
C,-0.70640080,-4.00619830,19.67609720
C,0.00000000,-4.06800040,18.44634110
C,1.39133810,-3.82266990,18.44634110
C,2.03400020,-3.52299160,17.21658500
C,3.11626910,-2.61486020,19.67609720
C,3.52299160,-2.03400020,18.44634110
C,4.00619830,-0.70640080,18.44634110
C,4.06800040,0.00000000,19.67609720
C,3.82266990,1.39133810,19.67609720
C,3.52299160,2.03400020,20.90585320
C,2.61486020,3.11626910,20.90585320
C,2.03400020,3.52299160,19.67609720
C,0.70640080,4.00619830,22.13560930
C,0.00000000,4.06800040,20.90585320
C,-1.39133810,3.82266990,20.90585320
C,-2.03400020,3.52299160,19.67609720
C,-3.11626910,2.61486020,22.13560930
C,-3.52299160,2.03400020,20.90585320
C,-4.00619830,0.70640080,20.90585320
C,-4.06800040,0.00000000,19.67609720
C,-3.82266990,-1.39133810,22.13560930
C,-3.52299160,-2.03400020,20.90585320
C,-2.61486020,-3.11626910,20.90585320
C,-2.03400020,-3.52299160,19.67609720
C,-0.70640080,-4.00619830,22.13560930
C,0.00000000,-4.06800040,20.90585320
C,1.39133810,-3.82266990,20.90585320
C,2.03400020,-3.52299160,19.67609720
C,3.11626910,-2.61486020,22.13560930
C,3.52299160,-2.03400020,20.90585320
C,4.00619830,-0.70640080,20.90585320
C,4.06800040,0.00000000,22.13560930
C,3.82266990,1.39133810,22.13560930
C,2.03400020,3.52299160,22.13560930
C,-2.03400020,3.52299160,22.13560930
C,-4.06800040,0.00000000,22.13560930
C,-2.03400020,-3.52299160,22.13560930
C,2.03400020,-3.52299160,22.13560930
H,0.23212230,4.32793630,6.43963040
H,-3.63204170,2.36499190,6.43963040
H,-3.86416390,-1.96294440,6.43963040
H,-0.23212230,-4.32793630,6.43963040
H,3.63204170,-2.36499190,6.43963040
H,4.30249280,-0.52294240,6.43963040
H,3.86416390,1.96294440,6.43963040
H,2.60412790,3.46459690,6.43963040
H,-1.69836500,3.98753930,6.43963040
H,-4.30249280,0.52294240,6.43963040
H,-2.60412790,-3.46459690,6.43963040
H,1.69836500,-3.98753930,6.43963040
H,0.23212230,4.32793630,23.07451530
H,-3.63204170,2.36499190,23.07451530
H,-3.86416390,-1.96294440,23.07451530
H,-0.23212230,-4.32793630,23.07451530
H,3.63204170,-2.36499190,23.07451530
H,4.30249280,-0.52294240,23.07451530
H,3.86416390,1.96294440,23.07451530
H,2.60412790,3.46459690,23.07451530
H,-1.69836500,3.98753930,23.07451530
H,-4.30249280,0.52294240,23.07451530
H,-2.60412790,-3.46459690,23.07451530
H,1.69836500,-3.98753930,23.07451530
H,-5.14971679,3.56577733,16.91222316
H,-5.40460421,3.39739297,17.58622547
