Element,X,Y,Z
C,-4.57214273,-0.82710921,-4.06806107
H,-4.51275873,-1.39304421,5.44424993
H,-4.12120873,0.99808679,5.57831793
H,-2.75964873,2.97681779,5.65194593
H,-0.66703573,4.14001979,5.65111293
H,1.72609027,4.23567579,5.54546193
H,3.90329227,3.24166479,5.29398793
H,5.40217327,1.39653879,4.89584893
H,5.97556427,-0.86724821,4.41378293
H,5.22292127,-4.19732121,4.76200093
H,4.33417727,-6.98508521,3.48813493
H,0.98236227,-7.30544321,3.57849193
H,0.43902427,-5.02635821,4.10266293
H,-2.86431573,-5.52499521,3.94987993
H,-4.03450173,-3.81203821,5.26419593
H,-4.65055573,0.46924779,-5.78014107
H,-3.87881873,2.72351979,-5.66617607
H,-2.19633873,4.42801579,-5.61604607
H,0.00436227,5.41149779,-5.64246807
H,2.12012727,5.64495279,-4.55919507
H,3.80795227,6.83912279,-3.71738407
H,5.52493327,2.65407179,-5.24071907
H,7.72314327,2.07605479,-4.60796207
H,6.17247627,-0.44889821,-5.94441807
H,4.21775527,-3.27500421,-5.54445607
H,2.12070827,-4.39614521,-5.83545007
H,-0.27491773,-4.56200421,-5.97233107
H,-2.48972173,-3.64673321,-5.97486807
H,-4.05544773,-1.83863421,-5.89321807
C,-6.55993873,0.39670179,-1.95320007
H,-7.14260873,0.43599579,-1.03610507
O,-7.16206073,0.44762879,-3.01755807
H,-9.97973759,1.04405103,-1.99417091
H,-9.81543567,0.83213810,-1.30446243
