Element,X,Y,Z
C,1.83415323,5.69954239,-5.11453243
C,-1.52801177,5.01323039,-3.63391543
C,-1.43245477,5.72533639,-2.41719343
C,0.73987323,5.71740439,-4.21777043
C,0.91702823,6.20187539,-2.90219243
C,3.07430823,6.21753839,-4.70598943
C,3.31176723,6.44002739,-3.34161043
C,-0.16518477,6.18369439,-1.99247243
C,0.07766123,6.33667339,-0.60835543
C,2.23067723,6.41746739,-2.42966543
C,2.48465123,6.30558139,-1.04484143
C,4.62938023,6.40390239,-2.86011043
C,4.86409523,6.02319339,-1.53311843
C,1.40562123,6.24220139,-0.13358743
C,1.62824623,5.79404139,1.18787857
C,3.78676323,5.96038639,-0.62058143
C,3.94660923,5.27593139,0.60241157
C,6.09672423,5.44710039,-1.19914043
C,6.16877923,4.55767439,-0.12141443
C,2.85926223,5.17482439,1.50016557
C,2.90105523,4.22929239,2.54771557
C,5.08521923,4.46002239,0.77875057
C,5.00831323,3.36419339,1.66072357
C,7.18772223,3.59588739,-0.09612943
C,6.98959723,2.39880039,0.60341257
C,3.90433923,3.23682739,2.53201557
C,3.65562623,2.00343639,3.17045557
C,5.88194823,2.27371139,1.46884357
C,5.48979223,0.99842639,1.91996657
C,7.74649723,1.26321339,0.27395657
C,7.24181723,-0.01414261,0.56540957
C,4.36200823,0.85909839,2.74962257
C,3.78956023,-0.41545361,2.94215757
C,6.07626123,-0.14270961,1.34290957
C,5.36424923,-1.36315661,1.34606157
C,7.79009823,-1.15882061,-0.02400543
C,7.03955423,-2.34256061,-0.07915843
C,4.20137723,-1.48676361,2.12118057
C,3.33120623,-2.57018961,1.90583557
C,5.71807223,-2.37759861,0.42819357
C,4.67487523,-3.24680261,-0.05871943
H,-4.54758277,-4.29920461,5.07322257
H,-5.07712477,-6.39559761,2.66496157
H,-6.03571077,-4.13738661,2.67587957
H,-7.78820077,-3.66811061,-0.06106143
H,-9.18578077,-1.65597761,-0.02424643
H,-9.20186777,0.82089739,-0.10078343
H,-8.74937977,3.14312439,0.39652657
H,-7.76702677,4.97510839,1.56939357
H,-6.37004177,5.92127239,3.24959057
H,-4.82034277,5.73367639,5.06826657
H,-3.44489777,4.45569939,6.58230957
H,-2.49772477,2.40797039,7.46143457
H,-2.09524877,0.02733339,7.57524657
H,-2.57352177,-3.54394961,7.57802757
H,5.76867223,-3.71053361,-3.32033343
H,4.91341623,-5.98809761,-3.42780043
H,4.28586423,-3.74444961,-5.68359243
H,2.25841023,-3.10447261,-8.20247943
H,1.53981523,0.42389139,-8.09839443
H,1.79508823,2.81920539,-7.90161443
H,2.61875123,4.88693639,-6.94719843
H,3.91740823,6.18651639,-5.38557743
H,5.45547923,6.39821239,-3.55946743
H,6.90907023,5.47719639,-1.91242543
H,8.00276123,3.66910639,-0.80259943
H,8.59984523,1.36438539,-0.38270343
H,8.74083223,-1.10510161,-0.53939243
H,7.47471223,-3.20223061,-0.56901643
H,4.15937975,-7.59989325,1.60956693
H,3.78162217,-7.05734835,1.94204887
