Element,X,Y,Z
C,0.92657124,5.61529322,10.10899534
C,-3.58654753,5.09497406,10.33843614
C,-5.37141899,0.87126701,10.40974847
C,-2.62840726,-2.81657069,10.30486816
C,1.89804710,-2.31117440,10.06750366
C,3.58489392,0.45399815,9.90020369
C,3.63730669,1.92657483,9.88374482
C,3.14018311,2.62255657,11.03392664
C,2.45537690,3.94104622,11.11064822
C,2.15457066,4.82334840,10.02550360
C,0.73471573,5.03348806,12.44806351
C,0.10392547,5.44879476,11.26712105
C,-1.36197307,5.51476828,11.34047452
C,-2.29017352,5.77471645,10.28218797
C,-3.11106107,4.48909616,12.62135714
C,-3.82067870,4.22068325,11.44514501
C,-4.60191973,2.97396419,11.47518823
C,-5.31601100,2.33839009,10.40855078
C,-4.55271887,0.89203279,12.67227893
C,-4.70646862,0.18607915,11.47705879
C,-4.02320730,-1.11994218,11.45069707
C,-3.86226032,-2.02426423,10.35316651
C,-2.17220953,-2.17085327,12.57834461
C,-1.67642450,-2.62473952,11.35768508
C,-0.21127010,-2.69985086,11.29011587
C,0.60260238,-2.98381196,10.15035088
C,1.67117042,-1.68279895,12.39223255
C,2.25010177,-1.42910043,11.13581300
C,3.02889218,-0.18503753,11.06065129
C,3.10199041,0.51890309,12.25559214
C,3.17623190,1.91682688,12.22468573
C,3.08219162,2.50424353,13.44006667
C,2.38202378,3.77571610,13.58539860
C,1.91606168,4.29196692,12.37748420
C,0.77843688,4.98852173,14.92555992
C,0.13634039,5.14859322,13.71260989
C,-1.19646853,5.18010665,13.76875271
C,-1.89821673,5.13334720,12.57218697
C,-2.92345459,4.38040223,15.07121543
C,-3.44990504,3.97010115,13.85719800
C,-4.15274776,2.84300094,13.88122274
C,-4.50248876,2.26521918,12.67223439
C,-4.30442629,0.91414233,15.11212449
C,-4.24382442,0.29517119,13.87971305
C,-3.62432815,-0.87771446,13.85451010
C,-3.33082728,-1.43183608,12.62429446
C,-2.00750437,-2.02185579,15.01980382
C,-1.46762785,-2.24539129,13.77079342
C,-0.13786427,-2.31086414,13.71570226
C,0.44894583,-2.30235196,12.46141746
C,1.72722511,-1.55220173,14.87738360
C,2.15349154,-1.16950295,13.59442753
C,2.89746423,-0.07692661,13.52524982
C,3.20130449,0.52767409,14.71712635
C,3.36770247,1.81791950,14.55769644
C,2.38097653,4.08870937,16.16666763
C,1.92174107,4.35547703,14.89957263
C,0.88670190,5.11595166,17.47581155
C,0.21431737,5.18954292,16.21881702
C,-1.11814099,5.20095880,16.25387975
C,-1.75944337,5.01171494,15.03241491
C,-2.95133385,4.49458019,17.52960238
C,-3.36796719,3.97153491,16.31780354
C,-4.06755047,2.84059744,16.33768227
C,-4.25902098,2.23105623,15.11356176
C,-4.37361475,0.88269159,17.56279658
C,-4.15251875,0.29079019,16.33390824
C,-3.53105243,-0.88133980,16.30766905
C,-3.12255388,-1.31642432,15.06336318
C,-1.98388649,-2.17831147,17.46381328
C,-1.37104865,-2.24839132,16.22332899
C,-0.03781147,-2.31476025,16.17739421
C,0.53284996,-2.14428060,14.92477969
C,1.89063453,-1.70168096,17.36440498
C,2.28640929,-1.16299784,16.11774743
C,3.07309525,-0.05554404,16.11017638
C,3.40969522,0.45915529,17.50212685
C,3.58413486,1.80246058,17.69146651
C,3.53679961,2.54484927,18.83555972
C,2.75968113,3.95675684,18.72119979
C,2.06895021,4.44127299,17.44855430
C,1.23163264,5.62199418,19.81416335
C,0.33262703,5.48666734,18.69573916
C,-1.13502609,5.53804971,18.70738362
C,-1.74198677,5.15244156,17.50152522
C,-3.28758963,5.08976029,19.84278577
C,-3.58145513,4.21664788,18.74994328
C,-4.35033225,2.96168130,18.76852372
C,-4.32997816,2.25694137,17.56546780
C,-5.02518198,0.84842202,19.87829240
C,-4.43603745,0.17075385,18.76265243
C,-3.74672035,-1.13278576,18.73246071
C,-3.14382790,-1.43940783,17.50925903
C,-2.26584926,-2.83333176,19.76023082
C,-1.39659097,-2.64022011,18.63754133
C,0.06965419,-2.72647055,18.59281989
C,0.65010236,-2.31563008,17.37948879
C,2.25990269,-2.39016417,19.66735050
C,2.55611096,-1.49286178,18.59561960
C,3.36078891,-0.27750359,18.67088939
C,3.98009137,0.32873503,19.85106575
C,4.06189979,1.81968240,19.94494092
C,2.48028847,4.82732032,19.83047201
C,-1.99894584,5.78349395,19.82121394
C,-4.98099290,2.31606534,19.88093797
C,-3.49967991,-2.04056594,19.81075244
C,0.95490452,-3.03846550,19.66568352
H,0.63175419,6.26106133,9.30836835
H,-4.30926908,5.21287264,9.55827857
H,-5.85163447,0.33480204,9.61826351
H,-2.42822071,-3.47893725,9.48876242
H,2.53574700,-2.43931913,9.21791242
H,3.90750275,-0.11766746,9.05520802
H,3.99278009,2.45691673,9.02509996
H,2.78203407,4.86997314,9.16001854
H,-2.03099437,6.40500025,9.45727199
H,-5.75391285,2.90800548,9.61567823
H,-4.59210132,-2.08814096,9.57335963
H,0.25942384,-3.62551946,9.36591292
H,0.97858262,6.24959233,20.64301475
H,-3.96132641,5.19701109,20.66711327
H,-5.44199893,0.30602068,20.70110186
H,-2.00398065,-3.49840697,20.55649525
H,2.95240694,-2.54566095,20.46809732
H,4.32549877,-0.28318144,20.65799497
H,4.44959358,2.31106644,20.81278158
H,3.13911564,4.86746676,20.67262674
H,-1.69644088,6.41392051,20.63109423
