Element,X,Y,Z
C,-2.60928960,-4.19282136,-4.29274775
C,-1.40436360,4.16079064,-1.75144975
C,-2.57721560,3.74865564,-3.84810175
C,-1.28851560,3.92256164,1.05299825
C,-2.30055660,3.18860264,3.15779225
C,-3.20020860,2.29109964,5.23867225
C,-0.53085260,-5.59332336,-0.10609275
C,-1.76003660,-5.37119636,2.01861625
C,-3.30301660,-5.24874436,3.99655825
H,-4.54172760,0.23276564,6.22307025
H,-4.89228560,-2.17053236,6.05213225
H,-4.24161060,-4.56633336,5.81459425
C,-0.47878460,-5.43218336,-1.51372275
C,-1.55644860,-4.82450036,-3.61970675
H,-2.55337160,-4.07383936,-5.36639275
C,-0.21114560,4.50849464,-1.07148475
C,-1.47867060,4.27857664,-3.15501775
H,-2.61555560,3.82705864,-4.92808775
C,-0.15135360,4.36248464,0.33362425
C,-1.23143360,3.79364464,2.45881925
C,-2.23946760,3.06148964,4.56529225
H,-3.13353260,2.17723164,6.31362725
C,0.65270240,-5.86811836,0.60472325
C,-0.55044960,-5.69383736,2.71967925
H,-2.87407460,-6.12452836,4.46848425
C,0.76095040,-5.45071536,-2.18041975
C,-0.35932260,-5.06778836,-4.29886975
C,0.96508540,4.81066264,-1.81601075
C,-0.38248960,4.77383864,-3.86298175
C,1.09420240,4.40494164,0.98696725
C,-0.01635960,4.03165464,3.13575125
C,-1.09692060,3.49721064,5.25410525
C,1.88860540,-5.65377236,-0.03953275
C,0.62629940,-6.06659936,2.00270325
C,-0.35929360,-5.28548236,4.04708525
C,1.93763040,-5.40266936,-1.42084075
C,0.82104940,-5.22908536,-3.57029975
H,-0.30342160,-4.88526036,-5.36280875
C,2.23534940,4.69863964,-1.16613875
C,0.83808140,4.97921064,-3.21633275
H,-0.42872960,4.86583664,-4.94236475
C,2.27173740,4.38684064,0.21367425
C,1.16627640,4.19561764,2.38334625
C,0.05915440,3.84286364,4.53558025
H,-1.03606860,3.34603664,6.32524625
C,3.02809840,-5.41520836,0.74157725
C,1.86945340,-6.33254636,2.65694425
H,-1.02643660,-4.71134236,4.66298625
C,3.09671340,-4.84413536,-1.99254475
C,2.04364640,-4.91289236,-4.17161175
C,3.45685640,4.58789764,-1.87889175
H,1.68590140,5.17937664,-3.84910475
C,3.43212640,3.80608464,0.76805325
C,2.40349840,3.87593864,2.98142625
C,1.31545340,3.75977364,5.15831425
C,4.06480440,-4.62240236,0.22067525
C,3.05466240,-5.80876836,2.08676425
C,1.91081240,-7.03245536,3.86151625
C,4.08417940,-4.31144736,-1.14857975
C,3.13748040,-4.57433036,-3.36724675
H,2.06975240,-4.68686736,-5.22800975
C,4.36726340,3.57159964,-1.48171775
C,3.88052740,5.61235764,-2.72636675
C,4.37980140,3.23098064,-0.10817575
C,3.48674240,3.52682464,2.14954325
C,2.47020040,3.61695464,4.37010925
H,1.36497340,3.55642464,6.22195625
C,4.89247740,-3.92590736,1.11894225
C,4.20738540,-5.48253036,2.83675025
H,1.03318440,-7.48027736,4.30167625
C,4.91879340,-3.28178236,-1.62741275
C,4.14976840,-3.75923836,-3.88044275
C,5.11113440,2.77107364,-2.40917175
H,3.28703340,6.50271064,-2.90095575
C,5.15508140,2.15425664,0.35500725
C,4.46896940,2.64957564,2.64723725
C,3.60255640,2.97572364,4.90116525
C,5.48726940,-2.72804236,0.68472425
C,4.91474240,-4.30080936,2.48462525
C,4.71999540,-6.39057136,3.75737525
C,5.50358440,-2.40764436,-0.69577175
C,4.94913540,-2.98106436,-3.00793775
H,4.14032040,-3.55580236,-4.94082375
C,5.73854640,1.56820464,-1.94686675
C,5.01955440,2.99090364,-3.79029875
C,5.68104040,1.24092664,-0.57374075
C,5.19013540,1.85393364,1.73357125
C,4.51398540,2.35502564,4.02942425
H,3.62890340,2.73422164,5.95808425
C,5.82947940,-1.75417136,1.63908925
C,5.41974240,-3.37319136,3.44846125
H,5.68777840,-6.25801736,4.21841225
C,5.86800540,-1.11598636,-1.11621775
C,5.60216240,-1.80001436,-3.46136575
C,6.21907040,0.56089864,-2.82948975
H,4.46431340,3.77410764,-4.27860375
C,5.91998840,-0.08729436,-0.15410675
C,5.70096440,0.61510364,2.16870925
C,5.27332740,1.26166164,4.47796925
C,5.91107740,-0.40573136,1.22131125
C,5.80832840,-2.06877736,3.02299225
C,5.30053040,-3.60310836,4.82620225
C,5.96335940,-0.80111736,-2.49649675
C,5.68792140,-1.59028136,-4.84646575
C,7.05256640,0.89671164,-3.89655875
C,5.72588440,0.31240664,3.54529425
H,5.27504440,1.01032864,5.53331225
C,5.94402240,-1.00862436,3.95577725
H,4.85089040,-4.45793036,5.30203925
H,6.06155140,-0.73079736,-5.37377875
H,7.36401440,1.91301664,-4.10297375
H,5.95801140,-1.21668136,5.01887225
Ti,-7.41789960,-0.37948336,0.69990525
H,-10.33411193,-0.16837801,-0.45750471
H,-10.52722168,0.22305399,-1.05507447
