Element,X,Y,Z
C,2.97656343,4.47328307,-0.69795994
C,3.60424366,3.86825423,-4.35223453
C,2.50706786,4.55337982,-4.93122746
C,2.82274184,4.50478676,-2.10925148
C,1.61970309,4.99011978,-2.67984262
C,0.68616960,5.26743646,-0.42185638
C,1.44771285,4.97869491,-4.08934128
C,0.15295633,5.12751253,-4.64601314
C,0.50879428,5.22628248,-1.83013253
C,-0.79610797,5.14925286,-2.37760047
C,-0.97152591,5.06152880,-3.78398972
C,-2.21525385,4.64111020,-4.31766885
C,-1.88620464,4.89025311,-1.50782648
C,-3.04241094,4.26134771,-2.03326894
C,-3.18826084,4.10318934,-3.43687540
C,-4.14216053,3.19003167,-3.95131007
C,-3.90170312,3.56365121,-1.14628806
C,-4.68723811,2.49944512,-1.65503658
C,-4.77620837,2.29025728,-3.05672203
C,-5.25719435,1.05557826,-3.55935990
C,-5.15010159,1.50384931,-0.75701375
C,-5.41424496,0.20459671,-1.25760908
C,-5.30278079,0.82925349,-4.96046540
C,-5.42995808,-0.02640640,-2.65860446
C,-5.34585419,-1.34958232,-3.15916094
C,-5.39126187,-0.89083495,-0.35683176
C,-5.08352176,-2.17969652,-0.85938197
C,-5.31501863,-1.57753253,-4.56040521
C,-5.02368264,-2.39910704,-2.26105086
C,-4.39094135,-3.56074325,-2.76964147
C,-4.57866985,-3.15770906,0.03533280
C,-3.75848879,-4.19273932,-0.47890448
C,-4.29033674,-3.75749794,-4.17234028
C,-3.37800170,-4.71035072,-4.69016360
C,-3.63532586,-4.36937782,-1.88248101
C,-2.57586557,-5.15049114,-2.40767684
C,-1.69370493,-5.44520290,-0.13131377
C,-2.42555684,-5.28922619,-3.81286633
C,-1.20277563,-5.76210780,-4.35102409
C,-1.53161944,-5.55611213,-1.53766536
C,-0.24938781,-5.81086799,-2.08484544
C,0.71406701,-5.69396633,0.17457487
C,-0.07899453,-5.87591235,-3.49308300
C,1.21888961,-5.78224058,-4.05446252
C,0.88319146,-5.72882444,-1.23488573
C,2.14142312,-5.41257140,-1.80520301
C,2.29842027,-5.40241987,-3.21646006
C,3.42162708,-4.76452208,-3.79948470
C,3.14505751,-4.85195696,-0.97434325
C,4.13713122,-4.02980980,-1.56450306
C,4.24982700,-3.95741222,-2.97817050
C,4.98215458,-2.90223400,-3.57710271
C,4.81933008,-3.09171516,-0.74811971
C,5.35425218,-1.92603816,-1.35101281
C,5.40025734,-1.81631018,-2.76601835
C,5.60064372,-0.55101174,-3.37206265
C,5.58431533,-0.78411797,-0.54169977
C,5.55897146,0.49668733,-1.14776919
C,5.60056156,-0.43406613,-4.78723794
C,5.52871681,0.61165409,-2.56278321
C,5.15835632,1.83952062,-3.16577694
C,5.29311360,1.62959676,-0.33676083
C,4.71209073,2.77499720,-0.93583927
C,5.08335621,1.94131255,-4.58013582
C,4.61066689,2.86210393,-2.34953054
C,3.74046968,3.81218200,-2.93989745
C,4.00185892,3.68779140,-0.11469625
C,3.27542815,4.39630388,2.12521449
C,2.12583127,4.99290496,1.54995903
C,2.45340837,4.96909472,4.37089602
C,1.21404631,5.35818290,3.80431290
C,1.95892768,4.99717120,0.13980917
C,1.03896762,5.33336246,2.39536691
C,-0.26526903,5.37975401,1.84288228
C,0.09071721,5.50601360,4.65764542
C,-1.20581026,5.32645981,4.11432084
C,-0.44280724,5.30838780,0.43583405
C,-1.71864754,5.00715192,-0.10260171
C,-1.37828447,5.22530701,2.70846945
C,-2.58672930,4.70825014,2.17862241
C,-3.37405841,4.26430474,4.46552350
C,-2.74149888,4.56397192,0.77447577
C,-3.77544862,3.74482155,0.25643589
C,-3.51149843,4.09526600,3.06233659
C,-4.39213433,3.10983505,2.55064212
C,-4.87373521,2.37825516,4.84841126
C,-4.49510906,2.90938135,1.14863931
C,-5.08869446,1.72546283,0.64424068
C,-4.95044620,2.16282668,3.44694652
C,-5.33427122,0.89413273,2.94543027
C,-5.36638141,0.66503870,1.54440127
C,-5.40578118,-0.66038124,1.04426696
C,-5.41835964,-0.19817656,3.84636768
C,-5.23187534,-1.51057039,3.34509861
C,-5.18767377,-1.73526374,1.94368628
C,-4.66559908,-2.95171719,1.43761962
C,-4.82513550,-2.53152571,4.24182129
C,-4.10447502,-3.63965556,3.73082086
C,-3.99318417,-3.82775337,2.32774176
C,-3.01027958,-4.70571948,1.80668648
C,-3.28465490,-4.38631862,4.61529119
C,-2.16863778,-5.08148693,4.08645163
C,-2.86837654,-4.85864935,0.40209628
C,-2.01237672,-5.20782901,2.68074272
C,-0.75787327,-5.58285497,2.13852383
C,-1.09289299,-5.40364723,4.95298747
C,0.20366141,-5.55654077,4.40163009
C,-0.58900015,-5.66432332,0.73095769
C,0.37412876,-5.60783861,2.99283387
C,1.65878976,-5.41215317,2.42734473
C,2.55654504,-4.97113975,4.67377165
C,1.82144458,-5.41749757,1.01670214
C,3.00213063,-4.88885247,0.43796267
C,2.70772394,-4.94853060,3.26202410
C,3.77530405,-4.22407161,2.67563135
C,4.43786815,-3.43545999,4.90856480
