Element,X,Y,Z
C,4.61820470,-0.00569460,19.50516480
C,4.31053590,1.42902120,19.51844650
C,2.13074930,3.84180150,19.54496750
C,-2.41019190,3.92494560,19.53896630
C,-4.38494840,0.02944320,19.53336480
C,-2.13220930,-3.93869900,19.51579660
C,2.44474860,-4.03472660,19.47574410
H,0.48951690,5.08220310,9.22196910
H,-4.17311210,2.96240740,9.15932320
H,-4.65171300,-2.14550540,9.22590510
H,-0.48851500,-5.09928250,9.20092600
H,4.20579000,-2.99489060,9.17979460
H,5.14087710,-0.39753990,9.20047240
H,4.66552110,2.13437770,9.22555170
H,2.90496520,4.20103410,9.23819680
H,-2.19132360,4.61230610,9.17646030
H,-5.12279440,0.38420160,9.19615540
H,-2.90149320,-4.20508040,9.22294560
H,2.22332750,-4.64453960,9.18076840
H,0.37544850,4.90809410,20.36601950
H,-4.14445370,2.85369910,20.39221330
H,-4.34524940,-2.00035810,20.40013260
H,-0.41705240,-5.10006570,20.30889890
H,4.28580880,-3.08340670,20.27568830
H,5.15502310,-0.46668830,20.30780290
H,4.61212990,2.05199560,20.33443020
H,2.78075670,4.02649900,20.37459000
H,-2.21390900,4.56753550,20.37169070
H,-4.83236610,0.50241730,20.38248460
H,-2.79567950,-4.11873310,20.33574280
H,2.29904840,-4.73199490,20.27420430
C,-4.50387760,4.09953830,17.04178550
H,-4.47828360,4.78548350,16.22100120
O,-5.38358810,4.21818400,17.93377280
H,-8.52917741,4.57823034,18.01706207
H,-9.09272953,4.10426580,18.09031932
