Element,X,Y,Z
C,6.72651328,-5.52945033,2.02844712
C,3.07339528,-5.07195533,2.62586312
C,2.52786028,-5.62715933,1.45402912
C,5.33344028,-5.57572333,1.79653812
C,4.77606528,-5.96660533,0.53923012
C,1.12864928,-5.66081633,1.27670112
C,0.59309628,-5.81680533,-0.01938788
C,6.53044028,-7.14453333,-0.64797588
C,3.37698028,-5.86971833,0.35695212
C,2.84596628,-5.74025433,-0.94604088
C,5.55596128,-6.14854333,-0.62774288
C,5.11588628,-5.52165833,-1.82661788
C,1.45005428,-5.66938433,-1.12879488
C,0.92296828,-5.16059633,-2.33372488
C,7.39514428,-4.88166233,-2.54612688
C,3.71725928,-5.36317533,-1.99212688
C,3.19411128,-4.62120933,-3.07202788
C,6.00413428,-4.85863833,-2.73073988
C,5.46764528,-3.95065333,-3.69282888
C,1.79061128,-4.49747633,-3.22847288
C,1.25776028,-3.51438033,-4.09196788
C,4.06203628,-3.81300733,-3.83211688
C,3.52203328,-2.70359933,-4.53145088
C,6.30181728,-3.02226133,-4.36250788
C,5.77426428,-1.82055633,-4.84687888
C,2.12079628,-2.53549933,-4.62832088
C,1.58494928,-1.28929433,-5.03054788
C,4.37745228,-1.64682033,-4.90804388
C,3.84051828,-0.35629133,-5.10864488
C,0.18493328,-1.10721633,-5.08449988
C,6.62514228,-0.72220333,-5.04541188
C,6.09768128,0.57658167,-5.02227688
C,2.44232928,-0.17203633,-5.13898988
C,1.90307228,1.13051267,-5.03714488
C,4.69752428,0.76323967,-5.03345388
C,4.15484528,2.03042967,-4.72734688
C,0.50290628,1.31233967,-5.03087388
C,6.94256828,1.66599267,-4.76802688
C,6.40427128,2.86382767,-4.27478788
C,2.75540728,2.20835067,-4.70429388
C,2.20693528,3.37089167,-4.12076388
C,5.00499728,3.04171067,-4.22637688
C,4.45531728,4.11135167,-3.47918688
C,0.80304528,3.52501367,-4.05078488
C,0.24607528,4.49333467,-3.18665188
C,7.23970028,3.80824567,-3.67227988
C,6.70022528,4.79504767,-2.84269388
C,3.05111428,4.24448667,-3.39478288
C,2.48991828,5.05840767,-2.39362488
C,5.30339928,4.90715467,-2.65803888
C,4.72835428,5.58587167,-1.53890588
C,1.08621928,5.14094967,-2.25624988
C,0.52975428,5.61382767,-1.04950488
C,6.48099728,6.99251867,-0.62667988
C,3.32404328,5.54911867,-1.36933988
C,2.76829928,5.74708167,-0.08629388
C,5.49052328,6.03174167,-0.43166288
C,5.01816128,5.71514967,0.87197312
C,1.36837228,5.74268267,0.07818512
C,0.81507128,5.56030767,1.36140012
C,7.27109428,5.23290467,1.77550212
C,3.61451228,5.62285067,1.03927112
C,3.05909928,5.16975867,2.25377712
C,5.87684528,5.27312467,1.92811612
C,5.30496728,4.62500867,3.06481712
C,1.65245528,5.11320567,2.40593712
C,1.08386928,4.36242567,3.45884812
C,3.89510028,4.54550067,3.19980412
C,3.31872728,3.63077367,4.11814912
C,6.10618828,3.86514167,3.95231012
C,5.54471028,2.81082067,4.68220212
C,1.91319128,3.50803267,4.21334712
C,1.34250128,2.37939367,4.84792612
C,4.14380028,2.67083067,4.73948512
C,3.57786328,1.45737067,5.18974012
H,-7.84989472,-1.09571733,4.99299912
H,-7.55208472,-3.29217133,4.18487312
H,-8.30211272,-5.07099533,3.30912212
H,-7.36983872,-7.42577633,1.14728512
H,-7.65648172,-5.76816833,-1.59632288
H,-8.52973472,-4.33184733,-3.31114988
H,-8.19840272,-2.34701333,-4.66353588
H,-7.86973472,-0.02956233,-5.23235788
H,-7.55386172,2.32016967,-4.83167788
H,-7.26487772,4.28606167,-3.52430888
H,-7.89304972,5.70293967,-0.43647788
H,-6.97575472,7.61652667,0.41253712
H,-7.45516872,5.33956467,2.74074412
H,-8.40420072,3.54676467,4.05072812
H,-8.13537572,1.29459067,4.91762712
H,7.44535028,1.88361467,5.08534312
H,7.73009628,-0.48886133,5.34419312
H,8.02945728,-2.77264333,4.63769012
H,8.33358028,-4.68374933,3.16942812
H,7.42568028,-6.01236433,1.36667712
H,7.01227628,-7.46298133,-1.56375388
H,7.93644028,-5.38352433,-1.76221688
H,7.37780128,-3.11691733,-4.30424388
H,7.69743228,-0.86084733,-4.98398188
H,8.01523128,1.51749267,-4.75390588
H,8.31653828,3.69940367,-3.72995788
H,7.39473628,5.40690767,-2.29226088
H,6.95150728,7.51322967,0.19778812
H,7.83557528,5.52795367,0.90728012
H,7.18479828,3.92896667,3.90063612
H,-3.28005437,7.26048009,-0.18439827
H,-3.42851870,7.62028461,0.44496573
