Element,X,Y,Z
C,1.49705359,-6.31871237,354.64569348
C,1.15024519,-6.35442547,357.46420518
C,2.43147879,-6.10875907,356.91056898
C,2.09605709,-6.20385817,359.72908068
C,3.31557319,-5.74050957,359.17544438
C,2.59677099,-6.05331607,355.50131308
C,3.76699699,-5.47670287,354.94767688
C,3.46879969,-5.65734047,357.76618858
C,4.52179529,-4.88720297,357.21255238
C,4.25929439,-5.11664757,360.03106398
C,5.16338489,-4.17615197,359.47742778
C,4.64748299,-4.76638047,355.80329658
C,5.45856879,-3.74459217,355.24966028
C,5.26630589,-4.03542977,358.06817198
C,5.88864369,-2.88886657,357.51453578
C,5.74952469,-3.20854987,360.33304748
C,6.16439409,-1.97170107,359.77941118
C,5.95056549,-2.72589067,356.10527988
C,6.24659419,-1.45534797,355.55164368
C,6.19722489,-1.80047727,358.37015538
C,6.26927129,-0.49789487,357.81651918
C,6.26308349,-1.28178657,354.14238788
C,6.28027739,-0.84636357,360.63503078
C,6.00731159,0.86831403,366.57403758
C,6.19722489,0.10775013,362.89990628
C,5.82160779,1.35707933,362.34627008
C,5.95056549,1.03316353,365.16478168
C,5.36473329,2.19880153,364.61114548
C,5.74952469,1.51582273,360.93701418
C,4.76929379,2.94892323,366.87602098
C,5.26630589,2.34270263,363.20188968
C,4.39235609,3.31127033,362.64825348
C,4.64748299,3.07365333,365.46676508
C,3.61932429,3.87664853,364.91312888
C,4.25929439,3.42392043,361.23899758
C,3.15979749,4.12607293,360.68536138
C,3.46879969,3.96461333,363.50387308
C,2.26451859,4.46622933,362.95023688
C,2.59677099,4.36058893,365.76874848
C,1.32393129,4.64657953,365.21511228
C,2.09605709,4.51113103,361.54098098
C,0.80187419,4.67545473,360.98734478
C,1.15024519,4.66169833,363.80585648
C,-0.15286541,4.59993593,363.25222018
C,0.19264289,4.64657953,366.07073188
C,-1.08019681,4.36058893,365.51709568
C,-0.32434301,4.56845773,361.84296438
C,-1.56442801,4.16336413,361.28932818
C,-1.24365651,4.29995543,364.10783988
C,-2.39509631,3.68668733,363.55420358
C,-2.10275011,3.87664853,366.37271528
C,-3.13090881,3.07365333,365.81907908
C,-2.53662651,3.58488023,362.14494778
C,-3.48422911,2.68824153,361.59131158
C,-3.25271961,2.94892323,364.40982328
C,-4.03114481,1.90203943,363.85618698
C,-3.84815911,2.19880153,366.67469868
C,-4.43399131,1.03316353,366.12106248
C,-4.11552081,1.74947413,362.44693118
C,-4.58848111,0.53365343,361.89329498
C,-4.49073741,0.86831403,364.71180668
C,-4.74650931,-0.41094057,364.15817038
C,-4.70805981,-0.06442477,366.97668208
C,-4.73894971,-1.36863237,366.42304588
C,-4.75751141,-0.58493607,362.74891458
C,-4.66491111,-1.88621877,362.19527838
C,-4.71972251,-1.54191187,365.01378998
C,-4.40367371,-2.80762297,364.46015378
C,-4.62938141,-2.05690297,360.78602248
C,-3.98716111,-3.67003117,366.72502928
C,-4.33918681,-2.96960107,363.05089798
C,-3.69882661,-4.10619707,362.49726178
C,-3.89565681,-3.81843077,365.31577338
C,-3.06854181,-4.82728777,364.76213718
C,-3.59369691,-4.24527697,361.08800588
C,-2.32314351,-5.42862967,367.02701268
C,-2.94096251,-4.94611107,363.35288138
C,-1.87594051,-5.69952977,362.79924518
C,-2.17695221,-5.52362207,365.61775678
C,-0.99776951,-6.08168997,365.06412058
C,-1.72142021,-5.78026967,361.38998928
C,-0.49474151,-6.22430897,360.83635308
C,-0.83162261,-6.13451677,363.65486478
C,0.45332949,-6.35992667,363.10122858
C,0.10600039,-6.32969277,365.91974018
C,1.41057379,-6.32969277,365.36610398
C,0.62753669,-6.36680577,361.69197268
C,1.92626199,-6.24341947,361.13833648
C,1.58334939,-6.30636807,363.95684818
C,2.84122219,-5.96043807,363.40321198
C,2.51434369,-6.08168997,366.22172358
C,3.69352639,-5.52362207,365.66808738
C,3.00162799,-5.89213397,361.99395608
C,4.12274279,-5.22504087,361.44031988
C,3.83971769,-5.42862967,364.25883158
C,4.82870729,-4.57785877,363.70519528
C,4.58511599,-4.82728777,366.52370698
C,5.41223099,-3.81843077,365.97007078
C,4.94447649,-4.44750167,362.29593948
C,5.67246619,-3.36493877,361.74230328
C,5.50373529,-3.67003117,364.56081488
C,6.03372579,-2.47796507,364.00717868
C,5.92024789,-2.80762297,366.82569038
C,6.23629669,-1.54191187,366.27205418
C,6.08260379,-2.31061397,362.59792288
C,6.27752519,-1.02068477,362.04428668
C,6.25552389,-1.36863237,364.86279828
C,6.22463399,-0.06442477,364.30916208
H,5.87427919,1.24188633,353.35269348
H,5.29591789,2.61993493,354.08308918
H,3.53630809,4.16401783,353.11987828
H,1.12596399,4.87081553,353.42186168
H,-1.35505951,4.47858613,353.72384508
H,-3.42982931,3.06272883,354.02582848
H,-4.69950751,0.89541743,354.32781188
H,-4.69104841,-1.76228117,353.20170178
H,-3.77546951,-4.00535287,353.50368518
H,-2.90907891,-5.22309127,354.23408088
H,-0.85377511,-6.34387007,353.27086998
H,1.65288289,-6.50507557,353.57285338
H,3.98757059,-5.57849317,353.87483678
H,5.70148539,-3.74224227,354.17682018
H,6.27585699,-1.14733747,353.05071008
H,6.05126979,0.74061363,367.66571528
H,4.86365439,2.85230133,367.96769868
H,2.78730939,4.51128433,366.84158868
H,0.30040319,4.86429883,367.14357208
H,-2.09848281,4.11953903,367.44555548
H,-3.94820521,2.42017173,367.74753888
H,-4.89318721,0.09287063,368.04952228
H,-4.77779981,-2.24531337,367.08631128
H,-4.05804471,-3.55507367,367.81670698
H,-2.43639041,-5.35504387,368.11869038
H,-0.04686741,-6.51849267,366.99258038
H,2.45693339,-6.31773667,367.29456378
H,4.63419939,-5.06520547,367.59654718
H,6.06638949,-3.00167607,367.89853058
H,6.46638919,-0.69507277,366.93531958
H,-4.69944712,5.28910382,357.61825081
H,-4.78222804,6.02031970,357.54033646
