Element,X,Y,Z
C,-3.74780944,-1.88220203,116.51484482
C,-2.94288094,-2.86405063,115.88502542
C,-3.07198724,-2.73607413,118.71920362
C,-2.08324874,-3.53250123,118.08938262
C,-2.00576354,-3.58004473,116.67229552
C,-0.84674734,-4.09836373,116.04248182
C,-1.01947384,-4.04162153,118.87665572
C,0.22103706,-4.31196073,118.24683742
C,0.31160576,-4.31976403,116.82975312
C,1.58006296,-4.26529183,116.19993252
C,1.40019296,-4.29174053,119.03410992
C,2.63068096,-3.97892993,118.40429152
C,2.71518226,-3.94541743,116.98720732
C,3.82544666,-3.32957313,116.35738672
C,3.67638036,-3.43364993,119.19156402
C,4.63718036,-2.60370133,118.56174572
C,4.69778246,-2.53594473,117.14466142
C,5.41555936,-1.48868763,116.51484082
C,5.32875366,-1.64842963,119.34901812
C,5.81711186,-0.47648373,118.71919982
C,5.84102616,-0.38878143,117.30211552
C,6.01484626,0.86889007,116.67229492
C,6.00861926,0.68719267,119.50647232
C,5.92147966,1.95382507,118.87665392
H,5.97867156,2.60970227,109.29752582
H,4.68617816,4.78661087,109.45498002
H,2.55677706,6.15596177,109.61243412
H,0.03982706,6.42878647,109.76988832
H,-2.33353044,5.54751187,109.92734242
H,-4.06245564,3.69810967,110.08479652
H,-4.78210064,1.27085167,110.24225062
H,-4.34060184,-1.22204813,110.39970482
H,-2.61820344,-3.15197673,109.11893532
H,-0.42760454,-4.21074603,109.27638952
H,2.00522696,-4.17839833,109.43384362
H,4.16690056,-3.06176003,109.59129772
H,5.31793996,-2.03955293,110.23583252
H,6.16150836,0.08461977,109.14007182
H,5.79679066,3.10500187,120.74053132
H,4.30204266,5.14833227,120.89798552
H,2.05144946,6.30777217,121.05543962
H,-0.48005554,6.33865037,121.21289362
H,-2.54973954,5.36904997,120.11713292
H,-3.50098314,4.15870547,120.76166772
H,-4.48580034,1.93387947,120.91912192
H,-4.37200064,-0.49650423,121.07657602
H,-3.18358714,-2.61958533,121.23403132
H,-1.15372464,-4.22297203,119.95326072
H,1.36118806,-4.51397813,120.11071482
H,3.74085206,-3.64987733,120.26816892
H,5.48309666,-1.81301743,120.42562312
H,6.22026326,0.60897677,120.58307722
S,-2.90098934,-5.11440093,116.56047442
O,-3.77745674,-5.25662753,117.73150472
O,-1.82076184,-6.38717423,116.51579582
O,-3.82519494,-5.11955973,115.16953062
H,-4.40141644,-5.88739263,115.17050172
H,-6.47875770,-8.53374068,115.66076976
H,-6.34841734,-8.28678606,114.97547799
