Element,X,Y,Z
C,4.22413681,1.59165132,266.51151094
C,3.89222231,1.79770272,262.97956454
C,3.13240441,3.14191092,262.83317214
C,3.55092421,1.93785662,265.31818334
C,2.62052371,2.85636252,265.18927374
C,2.26043261,3.35785942,263.92687554
C,0.85245891,3.98484182,263.83305084
C,1.99570591,3.17173362,266.29847344
C,0.70811551,3.53186282,266.21977354
C,0.25831841,4.62633692,262.72536014
C,-1.29578979,4.51012542,262.63945774
C,0.10221261,3.74464702,264.97372534
C,-1.21762859,3.58424082,264.87953984
C,-1.89011339,3.73718452,263.65677394
C,-3.19164349,2.89691132,263.52816724
C,-1.83279839,3.13703112,265.98829294
C,-2.90219039,2.36891052,265.85424154
C,-4.06303719,2.79848002,262.42327284
C,-4.83367489,1.43916462,262.29255984
C,-3.41235399,2.07745572,264.61974734
C,-4.02675079,0.89018332,264.45801234
C,-4.53570219,0.46478422,263.27637234
C,-4.64580069,-1.10002428,263.09605614
C,-3.98081069,0.10266562,265.52437874
C,-3.86378959,-1.19925348,265.36905224
C,-3.93798759,-1.78981468,264.11946824
C,-3.04782149,-3.07496318,264.00718574
C,-3.49444429,-1.83790898,266.47841764
C,-2.63463169,-2.80828118,266.37019204
C,-2.84751769,-3.93991478,262.90816374
C,-1.40019409,-4.55513848,262.81177714
C,-2.25957709,-3.24488918,265.14996134
C,-1.01363499,-3.70472958,265.04093864
C,-0.49581649,-4.12753328,263.81937104
C,1.05490861,-3.93263228,263.69426714
C,-0.25328029,-3.58303248,266.14769014
C,1.04269901,-3.33548348,266.01735144
C,1.87868761,-4.21911968,262.58300714
C,3.15840011,-3.32388648,262.43985674
C,1.62224771,-3.28844938,264.80139894
C,2.69859701,-2.48589688,264.66514764
C,3.31777641,-2.32211288,263.42578794
C,4.01767251,-0.94293408,263.25048814
C,3.06057761,-1.74979918,265.75308594
C,3.66558981,-0.55459798,265.59755404
C,4.63159311,-0.44265748,262.09072724
C,4.56026841,1.10918332,261.93787524
C,3.88839541,-0.09895758,264.35100624
C,3.82062971,1.22796242,264.19733094
C,3.89913581,0.25376142,266.73135254
C,3.91383201,0.39946262,269.03847934
C,3.79264851,1.73442212,268.89680224
C,4.51306161,0.67415872,271.37017624
C,4.13145461,2.04121522,271.27011054
C,3.87075131,2.43984502,267.68485754
C,2.62420601,3.02553382,267.52703944
C,3.51227591,2.43048382,270.06843874
C,2.50026801,3.40673382,269.94253834
C,1.90954861,3.42999602,268.67792664
C,0.58095671,3.70860342,268.56954674
C,1.97737581,4.19812912,270.98113994
C,0.46004431,4.53439062,270.85225424
C,-0.00722879,3.56528502,267.35474804
C,-1.32114189,3.31266422,267.23827144
C,-0.18640109,4.01342162,269.70910954
C,-1.69400469,3.61296832,269.59702754
C,-2.06682519,3.10178632,268.35471984
C,-3.11133809,2.26681972,268.22493454
C,-2.64967179,3.62241612,270.64778694
C,-3.83875929,2.60117332,270.51897174
C,-3.34179359,1.78347882,266.97102094
C,-3.87344389,0.60643002,266.80616814
C,-3.83897079,1.80946312,269.35106944
C,-4.45478359,0.38851402,269.09866914
C,-4.11692829,-0.10927218,267.87342014
C,-3.81281799,-1.40027018,267.74418674
C,-5.23666289,-0.70078958,269.85401444
C,-4.29188609,-1.90841438,270.02249744
C,-3.62402049,-2.15414618,268.86320424
C,-2.60137079,-3.02009928,268.75335424
C,-4.01491989,-2.68451398,271.17107314
C,-2.79197989,-3.65132578,271.08901644
C,-2.03729929,-3.17615738,267.51816744
C,-0.77332599,-3.53831858,267.39272564
C,-2.04594689,-3.59893298,269.89748274
C,-0.55578579,-3.99128988,269.74324834
C,-0.01902829,-3.68434988,268.49311874
C,1.26594911,-3.36497028,268.35964124
C,0.28851771,-4.48713628,270.75584284
C,1.78310571,-4.07100438,270.61291474
C,1.69484791,-2.98783608,267.13362354
C,2.70181291,-2.12591168,266.99532054
C,2.06998581,-3.28306318,269.48037064
C,3.13090751,-2.17489458,269.35576534
C,3.21870551,-1.55386788,268.09392874
C,3.71341051,-0.30547108,267.95363664
C,3.87571551,-1.67762408,270.43358324
C,4.13880991,-0.16578928,270.29460274
H,3.20305401,3.78346742,261.97975314
H,0.83542301,5.12533312,261.97515684
H,-1.86088909,4.94638172,261.84240164
H,-4.16365839,3.58259832,261.70218414
H,-5.51078849,1.24610552,261.48687334
H,-5.12797139,-1.57680248,262.26835854
H,-3.60332109,-4.12809208,262.17449954
H,-1.10828809,-5.20980078,262.01737884
H,1.62688651,-4.97062868,261.86415444
H,3.84233801,-3.43615488,261.62466074
H,5.07425801,-1.07567598,261.35031444
H,4.95421471,1.61450312,261.08093794
H,5.01468371,0.29283712,272.23500764
H,4.27178231,2.72504602,272.08102114
H,2.56363381,4.50684012,271.82132244
H,-0.06501019,5.08878432,271.60181574
H,-2.54529109,4.26024652,271.50053174
H,-4.57901389,2.49045862,271.28360984
H,-6.27281349,-0.66391168,270.11847404
H,-4.60729959,-2.60410948,272.05848254
H,-2.51686189,-4.28765228,271.90405434
H,-0.07345099,-5.06326508,271.58163924
H,2.52378611,-4.32725978,271.34133464
H,4.16333501,-2.25937398,271.28433644
Ti,5.37878171,3.86220982,267.95080744
Ti,6.25826341,1.84471762,266.10353704
H,7.61334108,1.91130499,268.62028186
H,7.89832823,2.57206552,268.79284446
