Element,X,Y,Z
H,4.22121582,-1.77025975,354.90564664
H,4.41058802,1.81074025,366.12966634
H,3.10685442,3.95773815,366.43164974
H,1.16167622,5.26031275,365.46843874
H,-0.31884038,5.46424955,366.19883454
H,-2.73089048,5.23694035,366.50081784
H,-5.09032908,4.01363225,365.37470784
H,-6.42321958,1.88461255,365.67669124
H,-6.71724978,-0.60995505,365.97867464
H,-5.91589758,-2.99053405,366.28065804
H,-4.30358818,-4.68784875,365.31744704
H,-2.90379228,-5.21138595,366.04784274
H,-0.50058398,-5.51837945,366.34982614
H,2.06963702,-4.84206795,365.22371614
H,3.83683212,-3.05703485,365.52569954
H,4.67057312,-0.68760505,365.82768294
C,3.42935152,5.46420535,361.04275114
H,3.59406312,5.94474125,360.10102124
O,4.01044342,5.89047975,362.07434844
H,7.67569569,5.94862390,362.24631823
H,6.94367988,5.97783771,362.14191800
