Element,X,Y,Z
H,5.16099243,0.15972688,6.08090011
H,4.77448643,-2.20547912,5.81938011
H,3.49704843,-4.15821812,5.44031311
H,2.37044543,-5.89795512,6.03928911
H,-1.92420257,-7.21653912,4.81407011
H,-3.91010957,-4.49262212,4.99724311
H,-6.84763957,-3.72955812,3.76239011
H,-5.83829057,-1.98382312,4.74963611
H,-5.21672057,-0.00097412,5.96763011
H,-3.70276157,4.15666488,-4.36651589
H,-1.32717557,4.20409688,-4.73822189
H,1.20610543,4.00771888,-5.00989989
H,3.61154843,3.39789888,-5.09071289
H,5.49058243,2.44734288,-3.93770389
H,7.93003443,0.46791388,-3.23036389
H,6.02867643,-2.17836112,-4.27157389
H,5.91460143,-5.41577312,-3.73103289
H,4.12376343,-4.46066912,-4.81164689
H,0.82007743,-5.42541712,-4.49829789
H,-1.41425257,-4.71861112,-4.90007689
H,-3.10009757,-3.02217012,-5.15444289
H,-3.87651257,-0.70566512,-5.16028489
H,-3.96605857,1.80807588,-4.85047689
Ti,-2.21608657,2.30978888,-1.25449789
Ti,-3.23194457,3.41317088,0.49290811
H,-4.12038803,5.37331123,-1.79661737
H,-4.52354196,5.09609888,-1.24144153
