Element,X,Y,Z
C,-1.97322969,-2.50171911,264.08844173
C,-2.69560909,-1.57650501,266.67265703
C,-1.79848809,-2.65966621,266.53664563
C,-1.88699699,-2.58195181,257.89992603
C,-0.69690389,-3.33144671,257.76391473
C,-1.70777629,-2.73479761,260.34813003
C,-0.47647999,-3.41448391,260.21211873
C,-1.52004759,-2.87706421,262.79633403
C,-0.25163829,-3.48468421,262.66032273
C,-1.32443429,-3.00827911,265.24453803
C,-0.02312559,-3.54181431,265.10852673
C,0.09227051,-3.56541701,258.92001103
C,1.49856111,-3.58568441,258.78399973
C,0.32486311,-3.60259971,261.36821503
C,1.72998561,-3.54181431,261.23220373
C,0.55921161,-3.62632061,263.81641903
C,1.95849831,-3.48468421,263.68040773
C,0.79453741,-3.63650071,266.26462303
C,2.18334001,-3.41448391,266.12861163
C,2.07142501,-3.45120431,257.49189203
C,3.32179711,-2.80728361,257.35588073
C,2.29415031,-3.37455371,259.94009603
C,3.50534811,-2.65966621,259.80408473
C,2.51208971,-3.28519871,262.38830003
C,3.68008971,-2.50171911,262.25228873
C,2.72451921,-3.18343631,264.83650403
C,3.84544131,-2.33396721,264.70049273
C,3.92442311,-2.24658741,258.51197703
C,4.65669031,-1.04581721,258.37596573
C,4.07467031,-2.06518271,260.96018103
C,4.73654251,-0.82421961,260.82416973
C,4.21421691,-1.87542331,263.40838503
C,4.80349541,-0.59838961,263.27237373
C,4.34259931,-1.67793951,265.85658903
C,4.85732661,-0.36907741,265.72057763
C,4.83206341,-0.48412141,257.08385803
C,4.91309101,0.91997929,256.94784673
C,4.87926391,-0.25335311,259.53206203
C,4.87926391,1.15308349,259.39605073
C,4.91309101,-0.02024891,261.98026603
C,4.83206341,1.38385179,261.84425473
C,4.93343231,0.21441709,264.42847003
C,4.77164631,1.61151749,264.29245863
C,4.94022031,0.44986519,266.87667403
C,4.93343231,0.68531329,269.32487793
C,4.61200821,2.05452869,269.18886663
C,4.91309101,0.91997929,271.77308193
C,4.51331751,2.26840249,271.63707063
C,4.87926391,1.15308349,274.22128593
C,4.40246911,2.47623539,274.08527463
C,4.83206341,1.38385179,276.66948993
C,4.27983111,2.67733689,276.53347863
C,4.34259931,2.57766989,267.89675903
C,3.41463631,3.63452799,267.76074763
C,4.21421691,2.77515369,270.34496293
C,3.22690761,3.77679459,270.20895163
C,4.07467031,2.96491309,272.79316693
C,3.03129431,3.90800949,272.65715563
C,3.92442311,3.14631779,275.24137093
C,2.82844651,4.02773669,275.10535963
C,2.72451921,4.08316669,268.91684403
C,1.38199691,4.50233009,268.78083263
C,2.51208971,4.18492909,271.36504793
C,1.14764841,4.52605099,271.22903663
C,2.29415031,4.27428409,273.81325193
C,0.91232261,4.53623109,273.67724063
C,2.07142501,4.35093469,276.26145593
C,0.67680111,4.53283679,276.12544463
C,0.79453741,4.53623109,267.48872503
C,-0.58729029,4.27428409,267.35271363
C,0.55921161,4.52605099,269.93692893
C,-0.80522969,4.18492909,269.80091763
C,0.32486311,4.50233009,272.38513293
C,-1.01765919,4.08316669,272.24912163
C,0.09227051,4.46514739,274.83333693
C,-1.22387319,3.96933479,274.69732563
C,-1.32443429,3.90800949,268.50881003
C,-2.36781029,2.96491309,268.37279863
C,-1.52004759,3.77679459,270.95701393
C,-2.50735689,2.77515369,270.82100263
C,-1.70777629,3.63452799,273.40521793
C,-2.63573929,2.57766989,273.26920663
C,-1.88699699,3.48168219,275.85342193
C,-2.75253099,2.37311769,275.71741063
C,-2.69560909,2.47623539,267.08069103
C,-3.17240389,1.15308349,266.94467963
C,-2.80645749,2.26840249,269.52889503
C,-3.20623099,0.91997929,269.39288363
C,-2.90514819,2.05452869,271.97709893
C,-3.22657229,0.68531329,271.84108763
C,-2.99135319,1.83532419,274.42530293
C,-3.23336029,0.44986519,274.28929163
C,-3.22657229,0.21441709,276.73749563
C,-3.23166289,0.33209219,268.10077603
C,-2.94983029,-1.04581721,267.96476463
C,-3.21809269,0.09693749,270.54898003
C,-2.85734399,-1.26244641,270.41296863
C,-3.19099719,-0.13704481,272.99718393
C,-2.75253099,-1.47338731,272.86117263
C,-3.15046659,-0.36907741,275.44538793
C,-2.63573929,-1.67793951,275.30937663
C,-2.57297109,-1.77760651,269.12086103
C,-1.61493709,-2.80728361,268.98484963
C,-2.43895099,-1.97130851,271.56906493
C,-1.42318649,-2.94408121,271.43305363
C,-2.29399389,-2.15696771,274.01726893
C,-1.22387319,-3.06960441,273.88125763
C,-2.13858129,-2.33396721,276.46547293
C,-1.01765919,-3.18343631,276.32946163
C,-1.12158649,-3.12800631,267.69274203
C,0.20829891,-3.58568441,267.55673063
C,-0.91217779,-3.23584831,270.14094603
C,0.44186641,-3.61614881,270.00493463
C,-0.69690389,-3.33144671,272.58914993
C,0.67680111,-3.63310641,272.45313863
C,-0.47647999,-3.41448391,275.03735393
C,0.91232261,-3.63650071,274.90134263
C,1.03005891,-3.63310641,268.71282703
C,2.40376391,-3.33144671,268.57681563
C,1.26499361,-3.61614881,271.16103093
C,2.61903781,-3.23584831,271.02501963
C,1.49856111,-3.58568441,273.60923493
C,2.82844651,-3.12800631,273.47322363
C,1.72998561,-3.54181431,276.05743893
C,3.03129431,-3.00827911,275.92142763
C,2.93073321,-3.06960441,267.28470803
C,4.00085391,-2.15696771,267.14869663
C,3.13004651,-2.94408121,269.73291193
C,4.14581101,-1.97130851,269.59690063
C,3.32179711,-2.80728361,272.18111593
C,4.27983111,-1.77760651,272.04510463
C,3.50534811,-2.65966621,274.62931993
C,4.40246911,-1.57650501,274.49330863
C,4.45939101,-1.47338731,268.30479303
C,4.89785721,-0.13704481,268.16878163
C,4.56420401,-1.26244641,270.75299693
C,4.92495271,0.09693749,270.61698563
C,4.65669031,-1.04581721,273.20120093
C,4.93852291,0.33209219,273.06518963
C,4.73654251,-0.82421961,275.64940493
C,4.93852291,0.56763819,275.51339363
H,4.00435191,3.45610059,256.98620363
H,2.37526801,4.52324499,256.80881513
H,-0.13388129,4.69144229,256.57816963
H,-1.88094509,3.83093109,256.40078113
H,-3.30118659,1.75559139,256.17013563
H,-2.96700269,-1.15707621,255.87876363
H,-2.48788119,-2.33294881,257.01283213
H,-0.39229059,-3.72313611,256.78218663
H,1.55156051,-3.84210731,256.60479813
H,3.81394701,-2.74405081,256.37415263
H,4.90445651,-1.13051411,256.19676413
H,5.10879431,1.37595089,255.96611863
H,5.17075631,1.02122659,277.65121803
H,4.12880431,3.30999419,277.42057253
H,2.55586781,4.45828949,277.24318403
H,0.05520171,4.72435299,277.01253853
H,-1.73320829,3.95344369,276.83515003
H,-3.23341829,1.93515469,276.60450453
H,-3.28553629,0.66648709,277.73857303
H,-2.61250999,-2.18699271,277.44720103
H,-0.57281179,-3.65796251,277.21655553
H,1.36251741,-3.87524641,277.03916703
H,3.66606231,-2.86638481,276.80852153
H,4.83690521,-1.31015911,276.63113303
H,-5.76215128,-2.91849309,261.13128014
H,-5.90770438,-2.26683272,261.45026768
