Element,X,Y,Z
C,-2.02310587,4.45777906,364.00142178
C,-3.17454567,3.84451096,363.44778548
C,-3.31607587,3.74270386,362.03852968
C,-4.26367847,2.84606516,361.48489348
C,-4.03216897,3.10674686,364.30340518
C,-4.81059417,2.05986306,363.74976888
C,-4.89497017,1.90729776,362.34051308
C,-5.36793047,0.69147706,361.78687688
C,-5.27018677,1.02613766,364.60538858
C,-5.52595867,-0.25311694,364.05175228
C,-5.53696077,-0.42711244,362.64249648
C,-5.44436047,-1.72839514,362.08886028
C,-5.49917187,-1.38408824,364.90737188
C,-5.18312307,-2.64979934,364.35373568
C,-5.40883077,-1.89907934,360.67960438
C,-5.11863617,-2.81177744,362.94447988
C,-4.47827597,-3.94837344,362.39084368
C,-4.67510617,-3.66060714,365.20935528
C,-3.84799117,-4.66946414,364.65571908
C,-4.37314627,-4.08745334,360.98158778
C,-3.72041187,-4.78828744,363.24646328
C,-2.65538987,-5.54170614,362.69282708
C,-1.77721887,-5.92386634,364.95770248
C,-2.50086957,-5.62244604,361.28357118
C,-1.27419087,-6.06648534,360.72993498
C,-1.61107197,-5.97669314,363.54844668
C,-0.32611987,-6.20210304,362.99481048
C,0.63112443,-6.17186914,365.25968588
C,-0.15191267,-6.20898214,361.58555458
C,1.14681263,-6.08559584,361.03191838
C,0.80390003,-6.14854444,363.85043008
C,2.06177283,-5.80261444,363.29679388
C,2.22217863,-5.73431034,361.88753798
C,3.34329343,-5.06721724,361.33390178
C,3.06026833,-5.27080604,364.15241348
C,4.04925793,-4.42003514,363.59877718
C,4.16502713,-4.28967804,362.18952138
C,4.89301683,-3.20711514,361.63588518
C,4.72428593,-3.51220754,364.45439678
C,5.25427643,-2.32014144,363.90076058
C,5.30315443,-2.15279034,362.49150478
C,5.49807583,-0.86286114,361.93786858
C,5.47607453,-1.21080874,364.75638018
C,5.44518463,0.09339886,364.20274398
H,5.67931883,-1.01995184,355.63757978
H,5.35233453,1.29812926,354.67436878
H,3.98600093,3.40584226,354.97635228
H,1.84936073,4.72648236,355.27833558
H,-0.64685457,5.00617966,355.58031898
H,-3.07191497,3.91874456,354.45420898
H,-4.74958347,2.17086476,354.75619238
H,-5.51032707,0.88447886,355.48658808
H,-5.69947007,-1.44889714,354.52337718
H,-4.82842857,-3.80487004,354.82536058
H,-3.03327477,-5.56178334,355.12734388
H,-0.65909527,-6.38190134,355.42932728
H,1.83771563,-6.10757084,355.73131068
H,3.96539743,-4.51496184,354.60520068
H,5.21908383,-2.44181794,354.90718408
H,5.40845603,1.13918206,366.13120378
H,4.10472243,3.28617996,366.43318718
H,2.15954423,4.58875456,365.46997618
H,0.67902763,4.79269136,366.20037198
H,-1.73302247,4.56538216,366.50235528
H,-4.09246107,3.34207406,365.37624528
H,-5.42535157,1.21305436,365.67822868
H,-5.71938177,-1.28151324,365.98021208
H,-4.91802957,-3.66209224,366.28219548
H,-3.30572017,-5.35940694,365.31898448
H,-1.90592427,-5.88294414,366.04938018
H,0.49728403,-6.18993764,366.35136358
H,3.06750503,-5.51362614,365.22525358
H,4.83470013,-3.72859304,365.52723698
H,5.66844113,-1.35916324,365.82922038
Ti,1.31660773,4.66895466,361.43456288
Ti,0.02242483,4.83327836,360.88092668
H,-0.01680150,8.27973668,361.04520655
H,0.45449704,7.99177961,360.55270436
