Element,X,Y,Z
C,4.68911234,-3.38308317,355.79176254
C,5.50019814,-2.36129487,355.23812624
C,5.04243264,-2.99767137,351.56399494
C,5.75324204,-1.90375117,351.01035874
C,5.30793524,-2.65213247,358.05663794
C,5.93027304,-1.50556927,357.50300174
C,5.58934834,-2.21146927,353.82887044
C,6.10045464,-1.01118517,353.27523424
C,5.79115404,-1.82525257,360.32151344
C,6.20602344,-0.58840377,359.76787714
C,5.99219484,-1.34259337,356.09374584
C,6.28822354,-0.07205067,355.54010964
C,6.14668464,-0.84308327,351.86597834
C,6.32121864,0.44976223,351.31234214
C,6.23885424,-0.41717997,358.35862134
C,6.31090064,0.88540243,357.80498514
C,6.30471284,0.10151073,354.13085384
C,6.25323834,1.40506813,353.57721764
C,6.32190674,0.53693373,360.62349674
C,6.30471284,0.97235673,367.11613974
C,6.04894094,2.25161133,366.56250354
C,6.23885424,1.49104743,362.88837224
C,5.86323714,2.74037663,362.33473604
C,6.14668464,1.91695073,369.38101514
C,5.67372434,3.13277143,368.82737894
C,5.99219484,2.41646083,365.15324764
C,5.40636264,3.58209883,364.59961144
C,5.79115404,2.89912003,360.92548014
C,5.58934834,3.28533673,367.41812314
C,4.81092314,4.33222053,366.86448694
C,5.30793524,3.72599993,363.19035564
C,4.43398544,4.69456763,362.63671944
C,5.04243264,4.07153883,369.68299854
C,4.09483004,4.96817753,369.12936234
C,4.68911234,4.45695063,365.45523104
C,3.66095364,5.25994583,364.90159484
C,4.30092374,4.80721773,361.22746354
C,3.20142684,5.50937023,360.67382734
C,3.95329984,5.06998463,367.72010654
C,2.80186004,5.68325273,367.16647034
C,3.51042904,5.34791063,363.49233904
C,2.30614794,5.84952663,362.93870284
C,3.12263154,5.54666143,369.98498194
C,1.88254654,5.95175503,369.43134574
C,2.63840034,5.74388623,365.75721444
C,1.36556064,6.02987683,365.20357824
C,2.13768644,5.89442833,361.52944694
C,0.84350354,6.05875203,360.97581074
C,1.71106894,5.98323323,368.02208994
C,0.40795834,6.04499563,367.46845374
C,1.19187454,6.04499563,363.79432244
C,-0.11123606,5.98323323,363.24068614
C,0.75632934,6.05875203,370.28696534
C,-0.53785356,5.89442833,369.73332914
C,0.23427224,6.02987683,366.05919784
C,-1.03856746,5.74388623,365.50556164
C,-0.28271366,5.95175503,361.83143034
C,-1.52279866,5.54666143,361.27779414
C,-0.70631506,5.84952663,368.32407334
C,-1.91059616,5.34791063,367.77043704
C,-1.20202716,5.68325273,364.09630584
C,-2.35346696,5.06998463,363.54266954
C,-2.70109086,4.80721773,370.03531254
C,-2.06112076,5.25994583,366.36118124
C,-3.08927946,4.45695063,365.80754504
C,-2.49499716,4.96817753,362.13341374
C,-3.44259976,4.07153883,361.57977754
C,-2.83415256,4.69456763,368.62605674
C,-3.70810236,3.72599993,368.07242044
C,-3.21109026,4.33222053,364.39828924
C,-3.98951546,3.28533673,363.84465294
C,-4.19132116,2.89912003,370.33729594
C,-3.80652976,3.58209883,366.66316464
C,-4.39236196,2.41646083,366.10952844
C,-4.07389146,3.13277143,362.43539714
C,-4.54685176,1.91695073,361.88176094
C,-4.26340426,2.74037663,368.92804014
C,-4.63902136,1.49104743,368.37440384
C,-4.44910806,2.25161133,364.70027264
C,-4.70487996,0.97235673,364.14663634
C,-4.66643046,1.31887253,366.96514804
C,-4.69732036,0.01466493,366.41151184
C,-4.71588206,0.79836123,362.73738054
C,-4.62328176,-0.50292147,362.18374434
C,-4.71932166,0.36261253,369.23002354
C,-4.52440026,-0.92731667,368.67638724
C,-4.67809316,-0.15861457,365.00225594
C,-4.36204436,-1.42432567,364.44861974
C,-4.58775206,-0.67360567,360.77448844
C,-4.47552226,-1.09466777,367.26713144
C,-3.94553176,-2.28673387,366.71349524
C,-4.29755746,-1.58630377,363.03936394
C,-3.65719726,-2.72289977,362.48572774
C,-4.11426266,-1.98164147,369.53200684
C,-3.38627296,-3.06420437,368.97837064
C,-3.85402746,-2.43513347,365.30423934
C,-3.02691246,-3.44399047,364.75060314
C,-3.55206756,-2.86197967,361.07647184
C,-3.27050376,-3.19456147,367.56911484
C,-2.28151416,-4.04533237,367.01547864
C,-2.89933316,-3.56281377,363.34134734
C,-1.83431116,-4.31623247,362.78771114
C,-2.56453926,-3.84174357,369.83399024
C,-1.44342446,-4.50883667,369.28035404
C,-2.13532286,-4.14032477,365.60622274
C,-0.95614016,-4.69839267,365.05258654
C,-1.67979086,-4.39697237,361.37845524
C,-0.45311216,-4.84101167,360.82481904
C,-1.28301866,-4.57714077,367.87109824
C,-0.02514586,-4.92307077,367.31746204
C,-0.78999326,-4.75121947,363.64333074
C,0.49495884,-4.97662937,363.08969454
C,-0.36805846,-4.86012217,370.13597364
C,0.93066684,-4.98350847,369.58233744
C,0.14762974,-4.94639547,365.90820614
C,1.45220314,-4.94639547,365.35456994
C,0.66916604,-4.98350847,361.68043864
C,1.96789134,-4.86012217,361.12680244
C,1.10487404,-4.97662937,368.17308164
C,2.38982614,-4.75121947,367.61944534
C,1.62497874,-4.92307077,363.94531414
C,2.88285154,-4.57714077,363.39167794
C,2.05294504,-4.84101167,370.43795704
C,3.27962374,-4.39697237,369.88432084
C,2.55597304,-4.69839267,366.21018954
C,3.73515574,-4.14032477,365.65655334
C,3.04325734,-4.50883667,361.98242204
C,4.16437214,-3.84174357,361.42878584
C,3.43414404,-4.31623247,368.47506504
C,4.49916604,-3.56281377,367.92142884
C,3.88134704,-4.04533237,364.24729754
C,4.87033664,-3.19456147,363.69366124
C,5.15190044,-2.86197967,370.18630424
C,4.62674534,-3.44399047,366.51217294
C,5.45386034,-2.43513347,365.95853674
C,4.98610584,-3.06420437,362.28440544
C,5.71409554,-1.98164147,361.73076924
C,5.25703014,-2.72289977,368.77704844
C,5.89739034,-1.58630377,368.22341214
C,5.54536464,-2.28673387,364.54928084
C,6.07535514,-1.09466777,363.99564464
C,6.18758494,-0.67360567,370.48828764
C,5.96187724,-1.42432567,366.81415634
C,6.27792604,-0.15861457,366.26052014
C,6.12423314,-0.92731667,362.58638884
C,6.31915454,0.36261253,362.03275264
C,6.22311464,-0.50292147,369.07903184
C,6.31571494,0.79836123,368.52539554
C,6.29715324,0.01466493,364.85126424
C,6.26626334,1.31887253,364.29762804
H,5.96142664,3.02292153,350.54148544
H,4.40187084,4.99195873,350.84346874
H,1.92191364,5.94759773,349.71735874
H,-0.50049186,5.90751103,350.01934214
H,-1.94948666,5.54154173,350.74973784
H,-3.73914706,4.03239153,349.78652694
H,-4.79814976,1.75470963,350.08851034
H,-4.78102266,-0.75706827,350.39049364
H,-3.69105836,-3.02009707,350.69247704
H,-1.48092266,-4.49615037,349.56636704
H,0.89134594,-4.98808237,349.86835044
H,2.38532244,-4.94866617,350.59874614
H,4.46228794,-3.86855807,349.63553524
H,5.99484744,-1.87843677,349.93751864
H,6.52877294,0.57599703,350.23950194
H,6.37806094,1.84293033,370.45385534
H,5.28323424,4.10361073,370.75583874
H,3.32656854,5.67866033,371.05782214
H,0.88419844,6.26530343,371.35980554
H,-1.41049836,5.80185393,370.39659454
H,-2.59801486,4.89448193,371.12699024
H,-4.13548206,3.02209043,371.42897364
H,-4.92884286,0.48555503,370.30286364
H,-4.35623756,-1.96014417,370.60484704
H,-2.79245246,-3.92582417,370.90683044
H,-0.53809766,-5.03361747,371.20881384
H,1.97346674,-5.07057037,371.51079724
H,4.11074724,-4.11534727,370.54758624
H,5.07046194,-2.96971767,371.27798194
H,6.16006184,-0.80582597,371.57996534
H,-6.26717506,-4.28909172,365.23662568
H,-7.00511183,-4.27081947,365.18451575
